,p_opt,ip_opt,Temp,ip,RRDD,I,p,L,AUDPC,GDUsum,H,HSEN,LeakI,LeakL,R,LAT,ResSpray,CumuLeak,DIS,TOTSITES,Sev,DVS8,RAUPC,GDU,RTinc,SITEmax,RRG,RG,Rc_W,RRLEX,inocp,RcOpt,RcT,RcA,Residual,RcFCur,FungEffcCur,EffRes,FungEffecRes,RcRes,Rc,COFR,Agg,RRSEN,RSEN,RLEX,RDI,REM,FlowRes,RT,RDL,RI
10,7,28,27.839000249999998,28.0,0.0001,29.924492489549458,9.209769122805877,86.10917640616942,0.00015910184504275605,142.4136743,6359846.5277903415,96042.26034956469,0.0292195425357371,0.03317523926160667,9.999482117890002,0,0.0,0.06239478179734377,126.09554579540622,6456014.8836857015,1.9531483131188044e-05,0.02364049912663754,1.9531483131188044e-05,13.839000249999998,13.839000249999998,10000000,0.173,389928.18485200603,3,0.01,10,0.33999999999999997,0.3544039590000003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3614920381800003,0.9999801735709785,1,0.002307,14672.166039612317,0.2992389919372311,0.002992449248954946,0.999948211789,0.0,0.0,0.008610917640616942,20.817251309831832
11,7,28,27.8440091,28.0,0.0001,29.220790820448734,9.213563988436352,106.91781679836063,0.00017863332817394408,156.25267455,6735081.430112434,110714.42638917701,0.03221199178469205,0.04178615690222361,10.999430329679003,0,0.0,0.07399814868691566,147.2120360971753,6845943.068537708,2.1503543722664895e-05,0.08407281462882094,2.1503543722664895e-05,13.844009100000001,13.844009100000001,10000000,0.173,367500.9636469371,3,0.01,10,0.33999999999999997,0.3535825075999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36065415775199977,0.9999781429786695,1,0.002307,15537.832959269384,0.29220152141000477,0.0029220790820448737,0.999948211789,0.0,6.7742925134256,0.010691781679836063,20.53836935979782
12,7,28,27.95767385,28.0,0.0001,35.2844145644133,9.30052870225575,120.67120186305301,0.00020013687189660898,170.09668365,7087023.73022922,126252.25934844639,0.03513407086673692,0.05247793858205968,11.999378541468003,0,0.0,0.0876120094487966,168.0426069783831,7213444.0321846455,2.3295752518300213e-05,0.1445270028384279,2.3295752518300213e-05,13.957673849999999,13.957673849999999,10000000,0.173,341647.1170626833,3,0.01,10,0.33999999999999997,0.33494148860000017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.34164031837200015,0.9999762892535768,1,0.002307,16349.76384563881,0.3528357794460687,0.00352844145644133,0.999948211789,0.0,7.685959062875413,0.012067120186305302,22.054292802298775
13,7,28,27.493537349999997,28.0,0.0001,42.31973275348933,8.955369966263,135.02746848229006,0.0002234326244149092,184.05435749999998,7412298.676317683,142602.0231940852,0.03866251232317825,0.06454505876836499,12.999326753257003,0,0.0,0.10320757109154324,190.44973556012795,7555091.149247329,2.520813207913466e-05,0.20547754366812218,2.520813207913466e-05,13.493537349999997,13.493537349999997,10000000,0.173,313517.4272400195,3,0.01,10,0.33999999999999997,0.41051701200000024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.41872735224000024,0.9999743069119804,1,0.002307,17100.173146264897,0.4231864542887074,0.004231973275348934,0.999948211789,0.0,20.539161326570404,0.013502746848229007,27.71997435081443
14,7,28,27.4706186,28.0,0.0001,62.277900349284096,8.938988799558773,142.19477875968585,0.00024864075649404384,197.54789484999998,7708687.787250632,159702.19634035008,0.04289448559852718,0.078047805616594,13.999274965046004,0,0.0,0.12094229121512118,218.59289636523107,7868608.576487348,2.778037492148502e-05,0.26440128755458503,2.778037492148502e-05,13.470618600000002,13.470618600000002,10000000,0.173,284242.99692769104,3,0.01,10,0.33999999999999997,0.41235051199999984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4205975222399998,0.9999716441106448,1,0.002307,17783.94282518721,0.6227613440403251,0.0062277900349284095,0.999948211789,0.0,10.617291025783869,0.014219477875968585,36.19318782502128
15,7,28,27.644565449999998,28.0,0.0001,72.51177671728436,9.064836978963235,167.7564560810473,0.00027642113141552885,211.01851344999997,7975110.025403967,177486.1391655373,0.049122275633455594,0.09226728349256258,14.999223176835004,0,0.0,0.14138955912601817,255.40884553429268,8152851.573415039,3.132754757453629e-05,0.32322494956331865,3.132754757453629e-05,13.644565449999998,13.644565449999998,10000000,0.173,254849.96648011715,3,0.01,10,0.33999999999999997,0.38629126620000026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3940170915240002,0.9999679752799242,1,0.002307,18398.578928606952,0.725094545479328,0.007251177671728437,0.999948211789,0.0,9.966303226873455,0.016775645608104732,38.569964388968174
16,7,28,27.543732650000003,28.0,0.0001,82.19597510017641,8.991457621532186,196.3433415975339,0.0003077486789900651,224.66307889999996,8211522.117896543,195884.71809414425,0.05637345330518403,0.10904292910066732,15.999171388624005,0,0.0,0.16541638240585135,294.7039044687402,8407701.539895156,3.505166103605708e-05,0.38280820480349326,3.505166103605708e-05,13.543732650000003,13.543732650000003,10000000,0.173,226200.8566055731,3,0.01,10,0.33999999999999997,0.40282784539999955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4108844023079995,0.9999641122164724,1,0.002307,18943.981625987326,0.8219302526881518,0.008219597510017641,0.999948211789,0.0,10.425187158915822,0.01963433415975339,43.77183206146342
17,7,28,27.33549505,28.0,0.0001,92.43492470248137,8.843614530704572,229.67035216592174,0.0003428003400261222,238.20681154999997,8418734.399113815,214828.69972013158,0.06459305081520167,0.1286772632604207,16.999119600413003,0,0.0,0.19327031407562237,339.2976667828917,8633902.396500729,3.929829771070925e-05,0.44195114213973785,3.929829771070925e-05,13.335495049999999,13.335495049999999,10000000,0.173,198964.06294728428,3,0.01,10,0.33999999999999997,0.4231603960000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4316236039200001,0.9999596989313786,1,0.002307,19422.020358755573,0.9243119947623792,0.009243492470248138,0.999948211789,0.0,9.771461430050593,0.022967035216592175,49.895487432582236
18,7,28,27.71422815,28.0,0.0001,102.12150642303509,9.116236355960005,269.77141113323677,0.00038209863773683143,251.54230659999996,8598225.621902917,234250.72007888716,0.07383654328544981,0.15164429847701288,17.999067812202004,0,0.0,0.2254808417624627,390.11746621023633,8832866.459448013,4.4166575822387754e-05,0.5001847449781658,4.4166575822387754e-05,13.71422815,13.71422815,10000000,0.173,173610.300967225,3,0.01,10,0.33999999999999997,0.37486658339999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3823639150679999,0.9999546302011818,1,0.002307,19836.106609730028,1.0211687319083365,0.010212150642303509,0.999948211789,0.0,10.362695900935869,0.026977141113323676,49.04580742774964
19,7,28,28.24162705,28.0,0.0001,112.49521069344799,9.447471567574935,308.4275455189372,0.0004262652135592192,265.25653474999996,8751949.749284253,254086.82668861718,0.08404869392775331,0.17862143959033655,18.999016023991004,0,0.0,0.2626701335180899,440.1844423698943,9006476.76041524,4.887421064633934e-05,0.5600722041484714,4.887421064633934e-05,14.241627050000002,14.241627050000002,10000000,0.173,150428.09258934023,3,0.01,10,0.33999999999999997,0.2883731637999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2941406270759997,0.9999497069433946,1,0.002307,20190.74817159877,1.1248955296544874,0.0112495210693448,0.999948211789,0.0,20.817251309831832,0.030842754551893725,43.08774764875597
20,7,28,28.099968150000002,28.0,0.0001,133.42615980007596,9.380219492797782,330.6671991033095,0.00047513942420555856,279.49816179999993,8882142.881058816,274277.57486021594,0.09529821499709812,0.20946419414223028,19.998964235780004,0,0.0,0.3047624091393284,484.39708554830474,9156904.853004579,5.289965259269496e-05,0.6222627152838425,5.289965259269496e-05,14.099968150000002,14.099968150000002,10000000,0.173,129550.90395237273,3,0.01,10,0.33999999999999997,0.31160522339999963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3178373278679996,0.9999454669130675,1,0.002307,20491.10372660269,1.3341888365970453,0.013342615980007596,0.999948211789,0.0,20.53836935979782,0.03306671991033095,52.405501469532
21,7,28,27.83886265,28.0,0.0001,154.28542716870183,9.209664916743991,362.50126449313336,0.0005280390767982535,293.59812994999993,8991148.94159428,294768.6785868186,0.10864083097710571,0.24253091405256122,20.998912447569005,0,0.0,0.3511717450296669,538.1367758544338,9286455.756956954,5.794856400961027e-05,0.6838346286026198,5.794856400961027e-05,13.83886265,13.83886265,10000000,0.173,110989.57838517713,3,0.01,10,0.33999999999999997,0.3544265254000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36151505590800004,0.9999401517455886,1,0.002307,20742.580708258007,1.5427619345520467,0.015428542716870183,0.999948211789,0.0,22.054292802298775,0.03625012644931334,65.77316670223175
22,7,28,27.3167306,28.0,0.0001,176.8671051510468,8.830530714738268,406.18388826661703,0.0005859876408078637,307.43699259999994,9081328.623342562,315511.25929507666,0.12406937369397589,0.2787810405018746,21.998860659358005,0,0.0,0.40285041419585044,605.4527044912177,9397445.33534213,6.44273717894604e-05,0.7442663432314407,6.44273717894604e-05,13.3167306,13.3167306,10000000,0.173,94665.54677284951,3,0.01,10,0.33999999999999997,0.424661552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43315478304,0.9999333343867703,1,0.002307,20950.625234051295,1.7685531419702174,0.01768671051510468,0.999948211789,0.0,27.71997435081443,0.0406183888266617,86.60572525048198
23,7,28,27.242058150000002,28.0,0.0001,205.33799772152733,8.778845468714847,465.02902077745796,0.0006504150125973241,320.75372319999997,9154955.170602968,336461.884529128,0.14175608420908056,0.31939942932853627,22.998808871147006,0,0.0,0.46115551353761686,693.8269828836699,9492110.88211498,7.309511988434285e-05,0.8024180052401745,7.309511988434285e-05,13.242058150000002,13.242058150000002,10000000,0.173,80439.84643162784,3,0.01,10,0.33999999999999997,0.4306353479999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43924805495999975,0.9999242187000543,1,0.002307,21120.481678581047,2.0532243694113173,0.020533799772152733,0.999948211789,0.0,36.19318782502128,0.046502902077745795,100.18748106603933
24,7,28,26.816205000000004,28.0,0.0001,242.56392790439878,8.495277725419731,528.9768111163983,0.0007235101324816669,333.99578134999996,9214172.294650579,357582.366207709,0.16228988398123328,0.36590233140628203,23.998757082936006,0,0.0,0.5281922153875154,796.0676883191205,9572550.728546608,8.316150113941332e-05,0.8602435866812225,8.316150113941332e-05,12.816205000000004,12.816205000000004,10000000,0.173,68137.62835502341,3,0.01,10,0.33999999999999997,0.46470359999999966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47399767199999965,0.999913611457249,1,0.002307,21257.095583758888,2.4254297316014317,0.02425639279043988,0.999948211789,0.0,38.569964388968174,0.05289768111163983,124.96480463786625
25,7,28,27.57499265,28.0,0.0001,282.53511742038893,9.014079174770064,615.3187536841847,0.0008066716336210802,346.81198635,9260925.437187474,378839.4617914679,0.18654627677167315,0.41880001251792187,24.998705294725006,0,0.0,0.605346289289595,923.4579226885883,9640688.35690163,9.578755048414131e-05,0.9162095473799126,9.578755048414131e-05,13.574992649999999,13.574992649999999,10000000,0.173,57566.75920323849,3,0.01,10,0.33999999999999997,0.3977012054000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.40565522950800015,0.9999002944300704,1,0.002307,21364.955083591503,2.8250694709548143,0.028253511742038894,0.999948211789,0.0,43.77183206146342,0.06153187536841847,124.60042046162197
26,7,28,27.43688535,28.0,0.0001,328.10381722927616,8.914986698780147,696.0858102089749,0.0009024591841052215,360.386979,9296999.815817188,400204.4168750594,0.21479978851371204,0.48033188788634035,25.998653506514007,0,0.0,0.6951316764000524,1050.883412621165,9698255.11610487,0.00010835798811644723,0.9754889912663754,0.00010835798811644723,13.43688535,13.43688535,10000000,0.173,48532.07284894482,3,0.01,10,0.33999999999999997,0.4150491719999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4233501554399999,0.9998869780939452,1,0.002307,21448.178675090254,3.2806673431046907,0.03281038172292762,0.999948211789,0.0,49.895487432582236,0.0696085810208975,148.88710296503024
27,7,28,27.617430900000002,28.0,0.0001,380.2472134114512,9.044972743176537,795.0078171604019,0.0010108171722216688,373.82386435,9323931.542220734,421652.5955501497,0.24761017023663967,0.5499404689072378,26.998601718303007,0,0.0,0.7975506391438775,1203.0511829293,9746787.188953813,0.00012343053763323538,1.0341653465065503,0.00012343053763323538,13.617430900000002,13.617430900000002,10000000,0.173,40844.24324347709,3,0.01,10,0.33999999999999997,0.39074133239999964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39855615904799957,0.9998709883304225,1,0.002307,21510.310167903233,3.801981570835968,0.038024721341145123,0.999948211789,0.0,49.04580742774964,0.07950078171604019,161.53031716436632
28,7,28,26.8520819,28.0,0.0001,432.0570294769067,8.518458903390949,907.4128261153026,0.0011342477098549041,387.44129525,9343100.142997572,443162.90571805293,0.28563489157778477,0.629441250623278,27.998549930092008,0,0.0,0.9150761422010628,1368.3834816645024,9787631.43219729,0.00013980741828539665,1.0936301102620087,0.00013980741828539665,12.852081900000002,12.852081900000002,10000000,0.173,34326.32777435858,3,0.01,10,0.33999999999999997,0.4618334479999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47107011695999973,0.9998535621926719,1,0.002307,21554.5321298954,4.319937599928694,0.04320570294769067,0.0,0.0,43.08774764875597,0.09074128261153026,213.49935104583102
29,7,28,26.6140384,28.0,0.0001,479.42150902264365,8.36697454742437,1077.7336882297661,0.0012740551281403007,400.29337714999997,9355654.11935339,464717.43784794834,0.3288405945254754,0.7201825332348083,27.998549930092008,0,0.0,1.0490231277602837,1586.2027703102622,9821957.759971647,0.0001614955805221098,1.149752738646288,0.0001614955805221098,12.614038399999998,12.614038399999998,10000000,0.173,28816.6379626849,3,0.01,10,0.33999999999999997,0.48087692800000015,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.12262361664000004,0.9998304839123817,1,0.002307,21583.49415334827,4.7934023936411405,0.04794215090226437,8.761290189331543,0.0,52.405501469532,0.10777336882297661,68.77843375191098
30,7,28,27.192010600000003,28.0,0.0001,527.8111805455829,8.744541902884462,1093.998847143322,0.0014355507086624105,412.90741555,9362813.691326581,486300.9320012966,0.3767827454277398,0.8279559020577849,36.75984011942355,0,0.0,1.2047386474855246,1659.7746064558141,9850774.397934332,0.00016849178951899074,1.2048358757641922,0.00016849178951899074,13.192010600000003,13.192010600000003,10000000,0.173,24171.067125022157,3,0.01,10,0.33999999999999997,0.4346391519999997,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.11083298375999992,0.9998227583630309,1,0.002307,21600.011285890425,5.277176304279324,0.0527811180545583,0.0,9.12184802,65.77316670223175,0.10939988471433222,68.48851956308468
31,7,28,26.504823000000002,28.0,0.0001,598.8087424340395,8.299261284235103,1096.6048001194606,0.0016040424981814013,426.09942615,9365310.981469845,507900.943287187,0.42956386348229814,0.9373557867721172,36.75984011942355,0,9.12184802,1.3669196502544154,1733.540302323178,9874945.465059355,0.00017554935452119565,1.262442908951965,0.00017554935452119565,12.504823000000002,12.504823000000002,10000000,0.173,20261.320741966545,3,0.01,10,0.33999999999999997,0.48961415999999985,1.0,0.5526891188,0.5,0.5,0.5,0.2763445594,0.2763445594,0.06900412675381254,0.9998149319886017,1,0.002307,21605.772534250933,5.986979220908693,0.05988087424340395,0.0,10.5679892,86.60572525048198,0.10966048001194606,51.31262730320253
32,7,28,26.698622399999998,28.0,0.0001,691.3415660311867,8.420180478148367,1061.2020416921691,0.001779591852702597,438.60424915,9363909.230071036,529506.715821438,0.4894447377257021,1.0470162667840632,36.75984011942355,0,19.68983722,1.5364610045097653,1790.8399088472893,9895206.785801321,0.00018098054417791187,1.3170491229257641,0.00018098054417791187,12.698622399999998,12.698622399999998,10000000,0.173,16976.042720330028,3,0.01,10,0.33999999999999997,0.47411020800000014,1.0,0.01550813899999992,0.5,0.5,0.5,0.00775406949999996,0.00775406949999996,0.0018749045867806336,0.9998087873949126,1,0.002307,21602.53869377388,6.912093728093408,0.06913415660311868,0.0,14.3966371,225.1522857039056,0.10612020416921691,11.295951623505998
33,7,28,26.933559499999998,28.0,0.0001,923.3368113065826,8.57157693405484,847.2395874076003,0.0019605723968805088,451.30287154999996,9359264.52605224,551109.2545152119,0.5585788943288208,1.15313647095328,36.75984011942355,0,34.08647432,1.7117153652821009,1809.0479541988884,9912182.82852165,0.00018250752488074297,1.3725016224890827,0.00018250752488074297,12.933559499999998,12.933559499999998,10000000,0.173,14218.941583863212,3,0.01,10,0.33999999999999997,0.4553152400000002,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.9998067478115734,1,0.002307,21591.82336160252,9.231583744471427,0.09233368113065826,0.0,14.6721724,0.0,0.08472395874076004,10.0
34,7,28,27.0007897,28.0,0.0001,932.4760613699234,8.615907998657425,857.1548634488596,0.0021430799217612515,464.23643104999996,9351872.412690757,572701.0778768144,0.6509125754594791,1.23786042969404,36.75984011942355,0,48.75864672,1.8887730051535192,1828.27953794336,9926401.770105515,0.0001841835118390464,1.4289800482532748,0.0001841835118390464,13.000789699999999,13.000789699999999,10000000,0.173,11907.265724874713,3,0.01,10,0.33999999999999997,0.4499368240000001,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.9998045394440018,1,0.002307,21574.769756077578,9.322937990805132,0.09324760613699234,0.0,10.641365,124.60042046162197,0.08571548634488596,10.0
35,7,28,27.06698435,28.0,0.0001,1066.3061722162136,8.660006531423317,742.4687275008928,0.002327263433600298,477.23722074999995,9342185.585721564,594275.847632892,0.7441601815964715,1.323575916038926,36.75984011942355,0,59.40001172,2.0677360976353976,1847.6024759341653,9938309.03583039,0.00018590712658190045,1.4857520556768558,0.00018590712658190045,13.066984349999998,13.066984349999998,10000000,0.173,9970.48194685861,3,0.01,10,0.33999999999999997,0.4446412520000001,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.9998022692729444,1,0.002307,21552.422246259648,10.660953307215173,0.10663061722162136,0.0,13.0229806,148.88710296503024,0.07424687275008929,10.0
36,7,28,26.9992459,28.0,0.0001,1225.7475978712373,8.614884885792893,603.5073776631125,0.0025131705601821983,490.30420509999993,9330582.984468855,615828.2698791516,0.8507907988180928,1.3978227887890153,36.75984011942355,0,72.42299232,2.248613587607108,1868.2634292413804,9948279.517777247,0.00018779764138139216,1.542813122707423,0.00018779764138139216,12.999245899999998,12.999245899999998,10000000,0.173,8348.672948807174,3,0.01,10,0.33999999999999997,0.4500603280000001,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.9997998099985079,1,0.002307,21525.65504516965,12.255022154577905,0.12257475978712373,0.0,9.35726947,161.53031716436632,0.06035073776631125,10.0
37,7,28,27.2138453,28.0,0.0001,1399.4103624303943,8.759474809107385,451.91670976097987,0.0027009682015635902,503.30345099999994,9317383.747350337,637353.9249243212,0.9733655586052166,1.4581735265553266,36.75984011942355,0,81.78026179000001,2.4315390851605434,1890.5184513959584,9956628.190726055,0.0001898753689684679,1.5995783886462878,0.0001898753689684679,13.2138453,13.2138453,10000000,0.173,6991.133981224717,3,0.01,10,0.33999999999999997,0.4328923760000001,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9997971388761104,1,0.002307,21495.20440513723,13.991264764714892,0.13994103624303944,0.0,0.0,282.277784797742,0.04519167097609799,10.0
38,7,28,27.043849,28.0,0.0001,1695.5394709566083,8.644542657769271,179.59373329226173,0.002890843570532058,516.5172962999999,9302855.68566166,658849.1293294585,1.1133065948482561,1.5033651975314246,36.75984011942355,0,81.78026179000001,2.6166717923796807,1914.5097161606734,9963619.324707279,0.00019215002638781764,1.657280769868995,0.00019215002638781764,13.043849000000002,13.043849000000002,10000000,0.173,5855.084175515223,3,0.01,10,0.33999999999999997,0.44649207999999985,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9997942442772942,1,0.002307,21461.688166821452,16.951906040073855,0.16955394709566082,0.0,0.0,0.0,0.017959373329226175,10.0
39,7,28,26.765741050000003,28.0,0.0001,1712.3218230495866,8.462884126957483,189.5757739189325,0.0030829935969198755,529.5611452999999,9287222.129764315,680310.81749628,1.282860541943917,1.5213245708606509,36.75984011942355,0,81.78026179000001,2.804185112804568,1941.4616222007473,9969474.408882795,0.0001947406194724675,1.7142408091703052,0.0001947406194724675,12.765741050000003,12.765741050000003,10000000,0.173,4904.514454517739,3,0.01,10,0.33999999999999997,0.4687407159999998,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9997909971545769,1,0.002307,21425.621553366276,17.11963942916289,0.17123218230495865,6.7742925134256,0.0,119.80114686628721,0.01895757739189325,10.0
