,p_opt,ip_opt,Temp,ip,RRDD,I,p,L,AUDPC,GDUsum,H,HSEN,LeakI,LeakL,R,LAT,CumuLeak,DIS,TOTSITES,Sev,DVS8,RAUPC,GDU,RTinc,SITEmax,RRG,RG,Rc_W,RRLEX,inocp,RcOpt,RcT,RcA,Rc,COFR,Agg,RRSEN,RSEN,RLEX,RDI,REM,RT,RDL,RI
70,14,28,25.78290425,28.0,0.0001,1539.283173426131,15.755679214582207,860.4845281441942,0.006203299435604367,909.2240425499999,8673389.038113832,1323779.4317243886,2.2921525448814126,3.4467916977196644,265.07615493206845,0,5.738944242601077,2670.5828007449945,9999839.052638965,0.0002670625783762215,3.3721573910480345,0.0002670625783762215,11.782904250000001,11.782904250000001,10000000,0.173,24.15009203066799,3,0.01,10,0.13999999999999999,0.5473676599999999,0.06282147663430136,0.014442306758486127,0.9996921894365148,1,0.002307,20009.508610928613,15.388093658051556,0.1539283173426131,0.0,146.56198140255702,0.08604845281441942,32.22395690378955
71,14,28,25.701279800000002,28.0,0.0001,1701.079320169397,15.66573769308389,746.0604551926123,0.006470362013980588,921.0069467999999,8653356.067544373,1343788.9403353173,2.4460808622240258,3.532840150534084,265.07615493206845,0,5.97892101275811,2718.194851306836,9999863.202730997,0.000271823203597874,3.4236111213973794,0.000271823203597874,11.701279800000002,11.701279800000002,10000000,0.173,20.478969765178213,3,0.01,10,0.13999999999999999,0.5538976159999999,0.057681248972401795,0.013418792643360634,0.999685978335108,1,0.002307,19963.29254782487,17.00545144409164,0.17010793201693972,14.976490692465104,68.09651260100692,0.07460604551926123,32.81926267350034
72,14,28,25.584253250000003,28.0,0.0001,1771.0346855900136,15.53856375841231,710.7085992195864,0.006742185217578462,932.7082265999999,8633363.429252196,1363752.232883142,2.6161887942409656,3.6074461960533455,280.05264562453357,0,6.223634990294311,2768.019565424428,9999883.681700762,0.00027680517629317546,3.474708413100436,0.00027680517629317546,11.584253250000003,11.584253250000003,10000000,0.173,17.372974008751395,3,0.01,10,0.13999999999999999,0.5632597399999997,0.052576629531266426,0.01243800544554012,0.9996794838543358,1,0.002307,19917.169531284817,17.70467040378751,0.17710346855900136,15.682042251985,72.39739313851302,0.07107085992195865,32.021078689380204
73,14,28,25.6735397,28.0,0.0001,1845.27760341177,15.635404371308661,670.2612139105316,0.007018990393871637,944.2924798499998,8613413.906945826,1383669.402414427,2.793292262799967,3.678517055975304,295.7346878765186,0,6.471809318775271,2817.745314517596,9999901.05467477,0.0002817773195066117,3.5252946718340605,0.0002817773195066117,11.6735397,11.6735397,10000000,0.173,14.744046798256987,3,0.01,10,0.13999999999999999,0.5561168240000001,0.047523062283777354,0.011099917274883549,0.9996729724282913,1,0.002307,19871.145983324022,18.44674146757998,0.18452776034117702,33.269997342943576,67.5064013314738,0.06702612139105317,30.47573042813017
74,14,28,25.631224600000003,28.0,0.0001,1897.7762211075392,15.589359132163764,633.163516885797,0.0073007677133782485,955.9660195499998,8593508.582537405,1403540.5483977508,2.9778200231411436,3.7455431773663572,329.00468521946215,0,6.723363200507501,2866.667786413306,9999915.79872157,0.00028666919243257956,3.5762708277292568,0.00028666919243257956,11.631224600000003,11.631224600000003,10000000,0.173,12.51801027303626,3,0.01,10,0.13999999999999999,0.5595020319999997,0.04243054430984725,0.009970789819294737,0.9996665259829943,1,0.002307,19825.224399913794,18.97143362047709,0.18977762211075394,21.310917493383457,64.26268436448301,0.0633163516885797,28.916017720047883
75,14,28,25.5578504,28.0,0.0001,1959.509643977005,15.510156465904494,597.7535338896732,0.007587436905810828,967.5972441499998,8573647.988696424,1423365.7727976646,3.1675976452518975,3.8088595290549367,350.3156027128456,0,6.976457174306834,2914.5552377538306,9999928.316731842,0.00029145761303880625,3.6270622015283833,0.00029145761303880625,11.5578504,11.5578504,10000000,0.173,10.632356966079955,3,0.01,10,0.13999999999999999,0.565371968,0.03735648606731451,0.008870530219085716,0.9996601721000897,1,0.002307,19779.40600992265,19.588437479298385,0.19595096439770052,22.040906210002465,61.95262493924967,0.05977535338896733,27.375982660478755
76,14,28,25.74945645,28.0,0.0001,2018.8138492211529,15.718698673777956,563.1171162575133,0.007878894518849634,979.1550945499998,8553832.250623329,1443145.1788075874,3.363548609649598,3.868634882443904,372.35650892284804,0,7.232183492093502,2961.519657893608,9999938.94908881,0.0002961537738351353,3.6775331639737985,0.0002961537738351353,11.74945645,11.74945645,10000000,0.173,9.034393078028446,3,0.01,10,0.13999999999999999,0.5500434839999999,0.03231443691901753,0.007465225095902542,0.9996538984417062,1,0.002307,19733.69110218802,20.18115134602032,0.2018813849221153,23.698135503813507,55.13458490724309,0.05631171162575133,25.06568374925183
77,14,28,25.4209673,28.0,0.0001,2070.2295685856807,15.36453100897428,532.9919033878963,0.00817504829268477,990.9045509999999,8534062.347079122,1462878.8699097754,3.5654299945717134,3.924946594069655,396.0546444266615,0,7.490376588641368,3006.76649298888,9999947.983481888,0.0003006782133222609,3.7288408340611348,0.0003006782133222609,11.420967300000001,11.420967300000001,10000000,0.173,7.679681209692807,3,0.01,10,0.13999999999999999,0.5763226159999999,0.027188800677292638,0.006581198707540742,0.9996477987406464,1,0.002307,19688.081934711536,20.695004311244737,0.20702295685856809,28.814932932282332,46.29135970042183,0.05329919033878963,23.619793562571395
78,14,28,25.68728595,28.0,0.0001,2108.1939767082063,15.650420962612607,510.26703805970703,0.00847572650600703,1002.3255182999999,8514337.630027747,1482566.9518444869,3.7724529514302816,3.9782457844084447,424.86957735894384,0,7.750698735838727,3051.081290862696,9999955.663163098,0.000305109481845203,3.7787140537117896,0.000305109481845203,11.68728595,11.68728595,10000000,0.173,6.530729219920863,3,0.01,10,0.13999999999999999,0.555017124,0.022206466034192227,0.005176486943250443,0.9996417820773158,1,0.002307,19642.577012474012,21.074387838412544,0.21081939767082064,30.886342948987252,40.840376371968524,0.051026703805970706,20.90912934825385
79,14,28,25.42919905,28.0,0.0001,2139.0115785719295,15.3732111754639,490.2847643321864,0.008780835987852233,1014.0128042499999,8494659.600227306,1502209.5288569608,3.983272349101102,4.029272488214415,455.7559203079311,0,8.012544837315517,3093.064808049363,9999962.193892317,0.0003093076501767693,3.829750236899563,0.0003093076501767693,11.429199050000001,11.429199050000001,10000000,0.173,5.555895269524932,3,0.01,10,0.13999999999999999,0.5756640759999999,0.017107951333733676,0.00413634185865044,0.9996360137874127,1,0.002307,19597.179797724395,21.382330078487648,0.21390115785719296,33.381808972985255,35.44576213341974,0.04902847643321864,18.84446269391288
80,14,28,25.5902472,28.0,0.0001,2162.2439606529942,15.545027254041443,473.63443641624633,0.009090143638029003,1025.4420033,8475027.74953208,1521806.7086546852,4.197173506958295,4.078300964647634,489.13772928091635,0,8.275474471605929,3133.291600821763,9999967.749787586,0.000313330170578632,3.879659403056768,0.000313330170578632,11.5902472,11.5902472,10000000,0.173,4.728461000859219,3,0.01,10,0.13999999999999999,0.5627802239999999,0.012122025634628858,0.0028652552468358713,0.999630427921147,1,0.002307,19551.889118170508,21.614448556574686,0.21622439606529945,35.8457738304168,35.72041962985515,0.047363443641624633,16.193091213418963
81,14,28,25.5890237,28.0,0.0001,2183.516830612942,15.543707472477072,454.05974455616854,0.009403473808607635,1037.0322505,8455442.78133514,1541358.5977728558,4.413397903023594,4.125664408289259,524.9835031113331,0,8.539062311312854,3171.0991405917566,9999972.478248587,0.00031711078680360014,3.930271836244541,0.00031711078680360014,11.589023699999998,11.589023699999998,10000000,0.173,4.025858681704625,3,0.01,10,0.13999999999999999,0.5628781040000002,0.007065843559170351,0.001670427622813496,0.9996251041618165,1,0.002307,19506.706596540167,21.826982392405416,0.21835168306129424,38.9667638382003,35.65638377030125,0.04540597445561686,13.646039431093781
82,14,28,25.332236100000003,28.0,0.0001,2201.815081254387,15.271584784644649,432.0039942425055,0.009720584595411235,1048.6212742,8435904.627575457,1560865.3043693958,4.631749586084888,4.171070382744876,563.9502669495334,0,8.802819968829764,3206.5721624152557,9999976.504107269,0.00032065796965605143,3.980878926637555,0.00032065796965605143,11.332236100000003,11.332236100000003,10000000,0.173,3.4290176068419314,3,0.01,10,0.13999999999999999,0.5834211119999998,0.0020101952289082736,0.0004925719410304387,0.999620034374886,1,0.002307,19461.632075816582,22.00978467210653,0.22018150812543874,0.0,35.33402810398862,0.04320039942425055,11.08414023576015
83,14,28,25.544858400000003,28.0,0.0001,2258.938712522357,15.496216239071643,407.7109059748528,0.010041242565067287,1059.9535103,8416413.33059234,1580326.9364452125,4.851931094210327,4.214270782169127,563.9502669495334,0,9.066201876379454,3239.666087323123,9999979.933124876,0.00032396725883336504,4.030364673799127,0.00032396725883336504,11.544858400000003,11.544858400000003,10000000,0.173,2.921816294768871,3,0.01,10,0.13999999999999999,0.5664113279999998,0.0001,2.378927577599999e-05,0.9996152257000852,1,0.002307,19416.66565367653,22.58069530960696,0.2258938712522357,82.2536186725678,33.51371529807993,0.04077109059748528,10.053717838793407
84,14,28,25.392948699999998,28.0,0.0001,2232.553610586224,15.335059444886044,384.21013742496876,0.010365209823900653,1071.4983687000001,8396966.95234181,1599743.602098889,5.077824965462563,4.255041872766612,646.2038856221012,0,9.332866838229176,3272.300500471523,9999982.85494117,0.00032723061108596007,4.080778902620088,0.00032723061108596007,11.392948699999998,11.392948699999998,10000000,0.173,2.4906203182745243,3,0.01,10,0.13999999999999999,0.5785641040000001,0.0001,2.4299692368e-05,0.9996104515119181,1,0.002307,19371.802859052557,22.31683922702658,0.2232553610586224,46.07018291893528,32.96537138957943,0.03842101374249688,10.054229232784285
85,14,28,25.06721195,28.0,0.0001,2241.542382922836,15.0005477376343,361.2605742544311,0.010692440434986614,1082.8913174000002,8377565.269034616,1619115.4049579415,5.301080326521185,4.293462886509109,692.2740685410365,0,9.594543213030294,3304.671568931334,9999985.34556149,0.00033046764117490617,4.130529770305677,0.00033046764117490617,11.06721195,11.06721195,10000000,0.173,2.1238953112710783,3,0.01,10,0.13999999999999999,0.6046230439999999,0.0001,2.5394167847999996e-05,0.9996056887181937,1,0.002307,19327.04317566286,22.40658517472603,0.22415423829228362,51.041498436679454,32.251720759772795,0.036126057425443114,10.05689965848275
86,14,28,25.55505395,28.0,0.0001,2244.935036182363,15.507153797919516,339.0296270957156,0.01102290807616152,1093.9585293500002,8358207.886269431,1638442.4481336044,5.525234564813468,4.329588943934552,743.315566977716,0,9.85482350874802,3337.1350537645426,9999987.4694568,0.00033371392353812783,4.17885820676856,0.00033371392353812783,11.555053950000001,11.555053950000001,10000000,0.173,1.8118789105069624,3,0.01,10,0.13999999999999999,0.5655956839999998,0.0001,2.375501872799999e-05,0.9996008949248908,1,0.002307,19282.38569362358,22.44039071216132,0.2244935036182363,53.80283209251634,32.22395690378955,0.03390296270957156,10.053307190163103
87,14,28,25.41131655,28.0,0.0001,2245.5720582021795,15.354367017950477,316.82507441937963,0.011356621999699647,1105.5135833000002,8338894.818756815,1657724.833827228,5.749728068431705,4.363491906644124,797.1183990702324,0,10.113219975075829,3369.6287516668676,9999989.28133571,0.0003369632363462676,4.229316957641922,0.0003369632363462676,11.411316549999999,11.411316549999999,10000000,0.173,1.5463053842202088,3,0.01,10,0.13999999999999999,0.5770946760000001,0.0001,2.4237976392000002e-05,0.9995960774472124,1,0.002307,19237.830446871973,22.446650210039618,0.22455720582021796,58.367662004799605,32.81926267350034,0.031682507441937964,10.054406137787042
