,p_opt,ip_opt,Temp,ip,RRDD,I,p,L,AUDPC,GDUsum,H,HSEN,LeakI,LeakL,R,LAT,CumuLeak,DIS,TOTSITES,Sev,DVS8,RAUPC,GDU,RTinc,SITEmax,RRG,RG,Rc_W,RRLEX,inocp,RcOpt,RcT,RcA,Rc,COFR,Agg,RRSEN,RSEN,RLEX,RDI,REM,RT,RDL,RI
63,7,28,25.71285115,28.0,0.0001,48812.54700714339,7.839212790171216,36586.22198337412,0.0895485682521653,826.0523665,8732484.057823468,1180482.7575129122,36.9940437733224,51.450585971674606,1029.1332059599115,0,88.444629744997,86516.3468262224,9999483.162162602,0.008652081854949732,3.008962299126637,0.008652081854949732,11.712851149999999,11.712851149999999,10000000,0.173,78.0797124370994,3,0.01,10,0.33999999999999997,0.5529719080000001,0.09910466631724896,0.055898138353655535,0.9901897785625899,1,0.002307,20145.840821398742,483.33685112079326,4.881254700714339,148.88710296503024,4699.60304824506,3.658622198337412,2711.7630175370305
64,7,28,25.7099668,28.0,0.0001,53841.7185488435,7.837630496197868,34594.72333046775,0.09820065010711503,837.76521765,8709221.196845848,1200628.5983343108,41.87529847403674,55.10920817001202,1178.0203089249417,0,96.98450664404876,89711.44669488023,9999561.24187504,0.008971538303020407,3.0601101207423578,0.008971538303020407,11.7099668,11.7099668,10000000,0.173,66.10747902603259,3,0.01,10,0.33999999999999997,0.553202656,0.09399499893783847,0.053038248724392,0.9898042807770853,1,0.002307,20092.17340112337,532.927635040403,5.38417185488435,161.53031716436632,4989.014069631669,3.4594723330467754,2836.5548459374895
65,7,28,25.779641599999998,28.0,0.0001,59196.74576449632,7.8760321540137825,32438.804634440523,0.10717218841013543,849.4751844499999,8685825.648442773,1220720.7717354342,47.25947032892109,58.56868050305879,1339.550626089308,0,105.82815083197988,93080.92917585812,9999627.349354064,0.00930843979719612,3.111245346943231,0.00930843979719612,11.779641599999998,11.779641599999998,10000000,0.173,55.99626871391018,3,0.01,10,0.33999999999999997,0.5476286720000001,0.08888658984037125,0.049650382055949016,0.9893972070037557,1,0.002307,20038.19987095748,585.6909492310407,5.919674576449633,458.61308605347494,5030.453301144244,3.2438804634440523,2917.9779396032604
66,7,28,25.92379425,28.0,0.0001,64348.35725424168,7.956689607211802,30323.085392436096,0.11648062820733154,861.2548260499999,8662339.775951695,1240758.9716063917,53.17914490537072,61.81256096650284,1798.163712142783,0,114.99170587187356,96584.59806469243,9999683.34562278,0.009658765655511579,3.1626848299126635,0.009658765655511579,11.92379425,11.92379425,10000000,0.173,47.453343061539854,3,0.01,10,0.33999999999999997,0.53609646,0.08374778549172492,0.045794829161652145,0.9889730069651915,1,0.002307,19984.01796312056,636.3878836699779,6.434835725424168,0.0,5089.618667041586,3.0323085392436098,2924.3274413211993
67,7,28,25.9989159,28.0,0.0001,70067.92896922783,7.999380562252319,28154.761858176465,0.12613939386284312,873.1786202999999,8638842.496006645,1260742.9895695122,59.613980630794885,64.84486950574646,1798.163712142783,0,124.45885013654134,100145.31338968361,9999730.79896584,0.010014800938445315,3.214753800436681,0.010014800938445315,11.9989159,11.9989159,10000000,0.173,40.232626275932795,3,0.01,10,0.33999999999999997,0.530086728,0.07854609533637558,0.04246896752751609,0.9885403990057058,1,0.002307,19929.80973828733,692.6497846074393,7.006792896922783,552.9319909319927,5001.450535952197,2.8154761858176465,2951.6121210434353
68,7,28,25.9916233,28.0,0.0001,75202.09050595855,7.9952161766180945,26102.107967081887,0.13615419480128843,885.1775362,8615308.656988982,1280672.7993077994,66.62077352771767,67.6603456915641,2351.095703074776,0,134.28111921928178,103789.57529533449,9999771.031592116,0.010379195180313005,3.2671508131004363,0.010379195180313005,11.9916233,11.9916233,10000000,0.173,34.12655966449313,3,0.01,10,0.33999999999999997,0.5306701359999999,0.07331163377126641,0.03968238055705573,0.9880962947623377,1,0.002307,19875.517171673582,743.0690698731962,7.520209050595855,344.24169453912845,4604.809235034405,2.6102107967081887,2958.6749610885604
69,7,28,26.05488305,28.0,0.0001,80198.20690727643,8.031485171589042,24453.363482339333,0.14653338998160143,897.1691595,8591765.52234601,1300548.316479473,74.14098257831353,70.27055648827229,2695.337397613904,0,144.41153906658582,107491.31932629624,9999805.15815178,0.010749341374783686,3.319515980349345,0.010749341374783686,12.05488305,12.05488305,10000000,0.173,28.96081369772171,3,0.01,10,0.33999999999999997,0.5256093559999999,0.06808035356310047,0.0364993442084046,0.9876436204514186,1,0.002307,19821.203160052246,792.0724742361446,8.019820690727643,0.0,3826.858863836016,2.4453363482339334,2901.012587514773
70,7,28,25.78290425,28.0,0.0001,84809.11842465786,7.877839607291103,23525.071869669857,0.1572827313563851,909.2240425499999,8568280.194937905,1320369.519639525,82.16080326904117,72.71589283650623,2695.337397613904,0,154.8766961055474,111184.40438804717,9999834.118965479,0.0111186248757044,3.3721573910480345,0.0111186248757044,11.782904250000001,11.782904250000001,10000000,0.173,24.58875266258789,3,0.01,10,0.33999999999999997,0.5473676599999999,0.06282147663430136,0.03507417355632345,0.9871899466705951,1,0.002307,19767.022509721748,837.2270909481819,8.480911842465787,438.69110646108106,3395.864848460616,2.3525071869669856,2946.5048293972327
71,7,28,25.701279800000002,28.0,0.0001,88595.03834576311,7.832868846541945,23073.359343419506,0.1684013562320895,921.0069467999999,8544754.029260501,1340136.542149247,90.64171511150695,75.06840002347322,3134.028504074985,0,165.71011513498019,114968.13630839258,9999858.707718141,0.011496976074237658,3.4236111213973794,0.011496976074237658,11.701279800000002,11.701279800000002,10000000,0.173,20.886424848606087,3,0.01,10,0.33999999999999997,0.5538976159999999,0.057681248972401795,0.03258849641959011,0.9867238077492247,1,0.002307,19712.747645503976,874.1883358421995,8.859503834576312,437.79926011919383,2711.7630175370305,2.3073359343419506,2858.8483452640953
72,7,28,25.584253250000003,28.0,0.0001,91734.33093518857,7.769281879206155,23218.13733521223,0.17989833230632715,932.7082265999999,8521329.131358739,1359849.289794751,99.50121894608327,77.37573595781517,3571.8277641941786,0,176.87695490389842,118701.17298949888,9999879.594142988,0.011870260223835409,3.474708413100436,0.011870260223835409,11.584253250000003,11.584253250000003,10000000,0.173,17.75011030902567,3,0.01,10,0.33999999999999997,0.5632597399999997,0.052576629531266426,0.030206584653454577,0.9862614864985183,1,0.002307,19658.706406044614,904.740375910861,9.173433093518858,493.4160536305147,2836.5548459374895,2.321813733521223,2742.911675434974
73,7,28,25.6735397,28.0,0.0001,94973.03667031288,7.817702185654331,23122.17235097619,0.19176859253016257,944.2924798499998,8498040.523011658,1379507.9962007955,108.67465203960212,79.69754969133639,4065.2438178246935,0,188.3722017309385,122348.8250408447,9999897.3442533,0.012235008103473746,3.5252946718340605,0.012235008103473746,11.6735397,11.6735397,10000000,0.173,15.092047629997248,3,0.01,10,0.33999999999999997,0.5561168240000001,0.047523062283777354,0.02695694195328862,0.9858070418746823,1,0.002307,19604.9795865879,936.2508833781687,9.49730366703129,572.4409391017828,2917.9779396032604,2.312217235097619,2533.8460716940485
74,7,28,25.631224600000003,28.0,0.0001,98245.3272505255,7.794679566081882,22735.72826583188,0.20400360063363632,955.9660195499998,8474980.538517628,1399112.9757873835,118.17195570663341,82.00976692643401,4637.684756926476,0,200.1817226330674,125818.92199591693,9999912.436300928,0.012582002372258637,3.5762708277292568,0.012582002372258637,11.631224600000003,11.631224600000003,10000000,0.173,12.83834116752641,3,0.01,10,0.33999999999999997,0.5595020319999997,0.04243054430984725,0.024214775275430072,0.9853712526872003,1,0.002307,19551.78020236017,968.0812118351424,9.824532725052551,627.592355988219,2924.3274413211993,2.2735728265831883,2354.186899295399
75,7,28,25.5578504,28.0,0.0001,101500.31901496857,7.755078232952247,22163.314150979495,0.21658560300589497,967.5972441499998,8452119.328545304,1418664.7559897436,127.99648843168596,84.2833397530172,5265.277112914695,0,212.27982818470315,129141.19010704747,9999925.274642095,0.012914215512642371,3.6270622015283833,0.012914215512642371,11.5578504,11.5578504,10000000,0.173,10.926466204511541,3,0.01,10,0.33999999999999997,0.565371968,0.03735648606731451,0.021542716246351026,0.9849507901751329,1,0.002307,19499.039390954018,999.7281941682136,10.150031901496858,1775.2069866335823,2951.6121210434353,2.2163314150979496,2163.686081044275
76,7,28,25.74945645,28.0,0.0001,103666.30231164514,7.859349336888978,21373.171779565237,0.22949981851853735,979.1550945499998,8429467.801345343,1438163.7953806976,138.14652033318282,86.49967116811516,7040.484099548277,0,224.64619150129798,132304.60438225995,9999936.201108301,0.01323054484763578,3.6775331639737985,0.01323054484763578,11.74945645,11.74945645,10000000,0.173,9.30377916767813,3,0.01,10,0.33999999999999997,0.5500434839999999,0.03231443691901753,0.01812983237576332,0.9845470542648679,1,0.002307,19446.782317703706,1020.6435256746148,10.366630231164514,1173.8341407205062,2958.6749610885604,2.1373171779565237,1860.4096035888851
