,p_opt,ip_opt,Temp,ip,RRDD,I,p,L,AUDPC,GDUsum,H,HSEN,LeakI,LeakL,R,LAT,ResSpray,CumuLeak,DIS,TOTSITES,Sev,DVS8,RAUPC,GDU,RTinc,SITEmax,RRG,RG,Rc_W,RRLEX,inocp,RcOpt,RcT,RcA,Residual,RcFCur,FungEffcCur,EffRes,FungEffecRes,RcRes,Rc,COFR,Agg,RRSEN,RSEN,RLEX,RDI,REM,FlowRes,RT,RDL,RI
10,14,28,27.839000249999998,28.0,0.0001,24.984684218768322,18.419538245611754,30.745637062027615,0.00010781101170821003,142.4136743,6359926.840368358,96042.97142717011,0.025438085465744827,0.012193651387352419,9.999482117890002,0,0.0,0.037631736853097245,65.76743513553905,6456035.579230664,1.0186969128100165e-05,0.02364049912663754,1.0186969128100165e-05,13.839000249999998,13.839000249999998,10000000,0.173,389930.8318286322,3,0.01,10,0.13999999999999999,0.3544039590000003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1488496627800001,0.999989659196293,1,0.002307,14672.351320729802,0.24984425857053133,0.0024984684218768323,0.999948211789,0.0,0.0,0.003074563706202762,13.718923363574275
11,14,28,27.8440091,28.0,0.0001,24.232081797127975,18.427127976872704,44.46148586189569,0.0001179979808363102,156.25267455,6735171.352108639,110715.32274789992,0.02793655388762166,0.015268215093555181,10.999430329679003,0,0.0,0.04320476898117684,79.73620275768384,6845966.411059297,1.1647179955320001e-05,0.08407281462882094,1.1647179955320001e-05,13.844009100000001,13.844009100000001,10000000,0.173,367503.15042251744,3,0.01,10,0.13999999999999999,0.3535825075999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1485046531919999,0.9999881613615124,1,0.002307,15538.04040931463,0.24231794922271777,0.0024232081797127976,0.999948211789,0.0,0.0,0.004446148586189569,13.598534301151634
12,14,28,27.95767385,28.0,0.0001,23.47202832638198,18.6010574045115,58.05557401446113,0.0001296451607916302,170.09668365,7087122.621269591,126253.36315721455,0.030359762067334456,0.01971436367974475,11.999378541468003,0,0.0,0.0500741257470792,93.5770550080582,7213469.561481814,1.2972544516959922e-05,0.1445270028384279,1.2972544516959922e-05,13.957673849999999,13.957673849999999,10000000,0.173,341648.75426823826,3,0.01,10,0.13999999999999999,0.33494148860000017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14067542521200005,0.9999867963594746,1,0.002307,16349.991987268946,0.23471718410157558,0.002347202832638198,0.999948211789,0.0,0.0,0.005805557401446114,13.301893967805245
13,14,28,27.493537349999997,28.0,0.0001,22.70445009586192,17.910739932526,71.35166242486493,0.00014261770530859014,184.05435749999998,7412407.846939408,142603.3551444835,0.03270696489997266,0.02551992108119086,12.999326753257003,0,0.0,0.05822688598116352,107.11366615996502,7555118.315750051,1.4177629215503699e-05,0.20547754366812218,1.4177629215503699e-05,13.493537349999997,13.493537349999997,10000000,0.173,313518.56113428867,3,0.01,10,0.13999999999999999,0.41051701200000024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17241714504000008,0.9999855496188906,1,0.002307,17100.425002889217,0.22704122007905156,0.002270445009586192,0.999948211789,0.0,0.0,0.007135166242486493,13.914579897242842
14,14,28,27.4706186,28.0,0.0001,21.929272659142384,17.877977599117546,85.25910715586528,0.00015679533452409386,197.54789484999998,7708811.84144969,159703.78014737272,0.034977409909558846,0.032655087323677355,13.999274965046004,0,0.0,0.0676324972332362,121.2552872772869,7868636.87688434,1.5409948276238038e-05,0.26440128755458503,1.5409948276238038e-05,13.470618600000002,13.470618600000002,10000000,0.173,284243.79697692516,3,0.01,10,0.13999999999999999,0.41235051199999984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17318721503999993,0.9999842708081967,1,0.002307,17784.229018224436,0.21928927729406622,0.0021929272659142384,0.999948211789,0.0,0.0,0.008525910715586529,13.797809922269362
15,14,28,27.644565449999998,28.0,0.0001,21.146420797381538,18.12967395792647,99.04839116741906,0.0001722052828003319,211.01851344999997,7975257.392309192,177488.00916559715,0.037170337175473085,0.04118099803926388,14.999223176835004,0,0.0,0.07835133521473697,135.27238647685033,8152880.673861265,1.659197428346321e-05,0.32322494956331865,1.659197428346321e-05,13.644565449999998,13.644565449999998,10000000,0.173,254850.6606425866,3,0.01,10,0.13999999999999999,0.38629126620000026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16224233180400008,0.9999830387803881,1,0.002307,18398.918904057307,0.21146062128294388,0.002114642079738154,0.999948211789,0.0,0.0,0.009904839116741906,13.430786428166739
16,14,28,27.543732650000003,28.0,0.0001,20.355818564795744,17.982915243064372,112.46927275646905,0.0001887972570837951,224.66307889999996,8211695.491800671,195886.92806965444,0.03928497925521124,0.05108583715600579,15.999171388624005,0,0.0,0.09037081641121703,148.9146335263,8407731.334503852,1.7711630831396875e-05,0.38280820480349326,1.7711630831396875e-05,13.543732650000003,13.543732650000003,10000000,0.173,226201.39980389032,3,0.01,10,0.13999999999999999,0.40282784539999955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1691876950679998,0.9999818658724939,1,0.002307,18944.38159958415,0.20355449429786399,0.0020355818564795746,0.999948211789,0.0,0.0,0.011246927275646907,13.443891571098792
17,14,28,27.33549505,28.0,0.0001,19.55738926544813,17.687229061409145,125.9019174002922,0.00020650888791519197,238.20681154999997,8418938.862558912,214831.3096692386,0.041320561111690815,0.06233276443165269,16.999119600413003,0,0.0,0.1036533255433435,162.5620795916967,8633932.734307744,1.8828277286171224e-05,0.44195114213973785,1.8828277286171224e-05,13.335495049999999,13.335495049999999,10000000,0.173,198964.47650170606,3,0.01,10,0.13999999999999999,0.4231603960000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17772736632000002,0.9999806912791054,1,0.002307,19422.492055923412,0.19557011637277377,0.001955738926544813,0.999948211789,0.0,0.0,0.01259019174002922,13.475816171382899
18,14,28,27.71422815,28.0,0.0001,18.75105543110536,18.23247271192001,139.36514337993506,0.00022533716520136318,251.54230659999996,8598467.175618408,234253.80172516202,0.04327630003823563,0.07492295617168192,17.999067812202004,0,0.0,0.11819925620991754,176.23346587945235,8832897.21080945,1.995194347600726e-05,0.5001847449781658,1.995194347600726e-05,13.71422815,13.71422815,10000000,0.173,173610.603905298,3,0.01,10,0.13999999999999999,0.37486658339999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15744396502799995,0.9999795045035019,1,0.002307,19836.66387415167,0.18750671118914436,0.001875105543110536,0.999948211789,0.0,0.0,0.013936514337993507,12.952180007897894
19,14,28,28.24162705,28.0,0.0001,17.936738824962394,18.89494313514987,152.30338687349496,0.0002452891086773704,265.25653474999996,8752227.975962836,254090.4655993137,0.045151405581346164,0.08885947050967542,18.999016023991004,0,0.0,0.13401087609102158,189.37315259853938,9006507.814714748,2.102625751227832e-05,0.5600722041484714,2.102625751227832e-05,14.241627050000002,14.241627050000002,10000000,0.173,150428.1726946048,3,0.01,10,0.13999999999999999,0.2883731637999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12111672879599988,0.999978363331518,1,0.002307,20191.390040546266,0.17936350733690792,0.0017936738824962395,0.999948211789,0.0,0.0,0.015230338687349496,12.172392127402361
20,14,28,28.099968150000002,28.0,0.0001,17.114360446627806,18.760438985595563,164.46054866220996,0.00026631536618964874,279.49816179999993,8882452.40686126,274281.85563986,0.0469450794638424,0.10408980919702492,19.998964235780004,0,0.0,0.1510348886608673,201.72490823327863,9156935.987409353,2.202973882428001e-05,0.6222627152838425,2.202973882428001e-05,14.099968150000002,14.099968150000002,10000000,0.173,129550.63424248844,3,0.01,10,0.13999999999999999,0.31160522339999963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13087419382799984,0.9999772900188119,1,0.002307,20491.817802628928,0.17113971779824017,0.0017114360446627806,0.999948211789,0.0,2.7894190825474494,0.016446054866220996,12.239777259879608
21,14,28,27.83886265,28.0,0.0001,19.07325959913983,18.419329833487982,173.89446078467589,0.0002883451050139287,293.59812994999993,8991498.812384142,294773.6734424889,0.04865651550850518,0.12053586406324591,20.998912447569005,0,0.0,0.1691923795717511,214.13582521095648,9286486.621651841,2.3058863263926924e-05,0.6838346286026198,2.3058863263926924e-05,13.83886265,13.83886265,10000000,0.173,110989.09620685155,3,0.01,10,0.13999999999999999,0.3544265254000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14885914066800002,0.9999761852022585,1,0.002307,20743.387860170216,0.1907280537332021,0.0019073259599139832,0.999948211789,0.0,2.7556310153003496,0.01738944607846759,12.83916141800046
22,14,28,27.3167306,28.0,0.0001,21.01776313042447,17.661061429476536,183.96060174129752,0.00031140396827785565,307.43699259999994,9081731.490841351,315517.0613026591,0.05056384146841916,0.1379253101417135,21.998860659358005,0,0.0,0.18848915161013266,227.16571468269012,9397475.717858693,2.4173056840252422e-05,0.7442663432314407,2.4173056840252422e-05,13.3167306,13.3167306,10000000,0.173,94664.97282516363,3,0.01,10,0.13999999999999999,0.424661552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17835785183999997,0.9999749871450341,1,0.002307,20951.554649371,0.2101723741616358,0.002101776313042447,0.999948211789,0.0,3.351114448218317,0.018396060174129755,13.748589317158208
23,14,28,27.242058150000002,28.0,0.0001,23.57699996470238,17.557690937429694,194.3396805500633,0.0003355770251181081,320.75372319999997,9155430.950255454,336468.6159520301,0.05266561778146161,0.15632137031584326,22.998808871147006,0,0.0,0.20898698809730487,241.12447637401,9492140.690683857,2.5402539240770385e-05,0.8024180052401745,2.5402539240770385e-05,13.242058150000002,13.242058150000002,10000000,0.173,80439.30551276889,3,0.01,10,0.13999999999999999,0.4306353479999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1808668461599999,0.9999736639239145,1,0.002307,21121.579302239334,0.23576379039037443,0.0023576999964702383,0.999948211789,0.0,3.9632534024180353,0.01943396805500633,14.264185320663431
24,14,28,26.816205000000004,28.0,0.0001,26.77371124572532,16.990555450839462,204.62117850025368,0.00036097956435887846,333.99578134999996,9214734.176516872,357590.19525426946,0.055023317777931846,0.17575533837084958,23.998757082936006,0,0.0,0.23077865614878143,255.6244254850638,9572579.996196628,2.6703817109559632e-05,0.8602435866812225,2.6703817109559632e-05,12.816205000000004,12.816205000000004,10000000,0.173,68137.11770018862,3,0.01,10,0.13999999999999999,0.46470359999999966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19517551199999983,0.9999722599339764,1,0.002307,21258.391845224425,0.26772968541207665,0.002677371124572532,0.999948211789,0.0,3.75524626213255,0.020462117850025368,15.225427842790095
25,14,28,27.57499265,28.0,0.0001,29.794061610356373,18.028158349540128,216.07089796306119,0.0003876833814684381,346.81198635,9261597.409214308,378848.5870994939,0.05770068890250438,0.19621745622087494,24.998705294725006,0,0.0,0.2539181451233793,271.11758301326597,9640717.113896817,2.812213861378193e-05,0.9162095473799126,2.812213861378193e-05,13.574992649999999,13.574992649999999,10000000,0.173,57566.32863497318,3,0.01,10,0.13999999999999999,0.3977012054000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16703450626800007,0.9999707275500371,1,0.002307,21366.505323057412,0.297931894651787,0.0029794061610356375,0.999948211789,0.0,3.5072857115002805,0.02160708979630612,14.976490692465104
26,14,28,27.43688535,28.0,0.0001,32.59635159855841,17.829973397560295,227.5184958542297,0.00041580552008222,360.386979,9297781.958103636,400215.0924225513,0.06068009506354002,0.21782454601718107,25.998653506514007,0,0.0,0.2785046410807211,286.39200560038284,9698283.442531787,2.9530174829126125e-05,0.9754889912663754,2.9530174829126125e-05,13.43688535,13.43688535,10000000,0.173,48531.59942566133,3,0.01,10,0.13999999999999999,0.4150491719999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17432065223999996,0.9999691987631392,1,0.002307,21449.98307734509,0.3259534759061202,0.0032596351598558407,0.999948211789,0.0,3.6492745848861903,0.02275184958542297,15.682042251985
27,14,28,27.617430900000002,28.0,0.0001,35.568371812401864,18.089945486353074,239.5285116717431,0.0004453356949113461,373.82386435,9324847.566456225,421665.07549989637,0.06393973022339586,0.24057639560260405,26.998601718303007,0,0.0,0.3045161258259999,302.40000132827396,9746815.04195745,3.10255196211811e-05,1.0341653465065503,3.10255196211811e-05,13.617430900000002,13.617430900000002,10000000,0.173,40843.76271968869,3,0.01,10,0.13999999999999999,0.39074133239999964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16411135960799983,0.9999675715669543,1,0.002307,21512.42343581451,0.35567218385838,0.0035568371812401867,0.999948211789,0.0,3.4011827720186956,0.02395285116717431,15.836984566774523
28,14,28,26.8520819,28.0,0.0001,38.3217217193087,17.036917806781897,251.94036061533177,0.00047636121453252723,387.44129525,9344162.71308335,443177.4989357109,0.06749656740463604,0.26452924676977835,27.998549930092008,0,0.0,0.3320258141744144,318.5926580789069,9787658.804677138,3.255044586624372e-05,1.0936301102620087,3.255044586624372e-05,12.852081900000002,12.852081900000002,10000000,0.173,34325.80676032256,3,0.01,10,0.13999999999999999,0.4618334479999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1939700481599999,0.9999659057953401,1,0.002307,21556.983479083287,0.3832041517068548,0.00383217217193087,0.0,0.0,17.304346797967373,0.025194036061533177,17.433012776169054
29,14,28,26.6140384,28.0,0.0001,56.005440496811,16.73394909484874,252.04383255747192,0.000508911660398771,400.29337714999997,9356913.72014766,464734.48241479415,0.07132873957656691,0.28972328283131155,27.998549930092008,0,0.0,0.3610520224078785,336.4088750067828,9821984.611437462,3.4250600903512197e-05,1.149752738646288,3.4250600903512197e-05,12.614038399999998,12.614038399999998,10000000,0.173,28816.171127341346,3,0.01,10,0.13999999999999999,0.48087692800000015,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.050492077440000005,0.999964048318644,1,0.002307,21586.400052380654,0.5600342700706006,0.0056005440496811,4.195825372077694,0.0,13.598534301151634,0.02520438325574719,12.827729373345864
30,14,28,27.192010600000003,28.0,0.0001,65.96258315190586,17.489083805768924,251.2478232464104,0.0005431622613022831,412.90741555,9364130.103458976,486320.8824671748,0.07692928362624801,0.31492766608705874,32.1943753021697,0,0.0,0.39185694971330676,349.79663865019927,9850800.782564802,3.5509462263140454e-05,1.2048358757641922,3.5509462263140454e-05,13.192010600000003,13.192010600000003,10000000,0.173,24170.191282775955,3,0.01,10,0.13999999999999999,0.4346391519999997,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.04563711095999996,0.9999626464424739,1,0.002307,21603.04824867986,0.6596011921476153,0.006596258315190586,0.0,9.12184802,0.0,0.02512478232464104,13.010229279538898
31,14,28,26.504823000000002,28.0,0.0001,66.61558808573828,16.598522568470205,264.23292774362466,0.0005786717235654236,426.09942615,9366683.5766626,507923.9307158546,0.0835255419414386,0.3400524484116998,32.1943753021697,0,9.12184802,0.42357799035313837,363.4664691218858,9874970.973847577,3.680683923876574e-05,1.262442908951965,3.680683923876574e-05,12.504823000000002,12.504823000000002,10000000,0.173,20260.156737516616,3,0.01,10,0.13999999999999999,0.48961415999999985,1.0,0.5526891188,0.5,0.5,0.5,0.2763445594,0.2763445594,0.028413463957452218,0.9999611973263881,1,0.002307,21608.939111360618,0.6661300322281634,0.006661558808573828,0.0,10.5679892,27.216473865048087,0.026423292774362468,11.892706166169141
32,14,28,26.698622399999998,28.0,0.0001,94.49153042420596,16.840360956296735,248.88273675197135,0.0006154785628041894,438.60424915,9365322.235452557,529532.8698272152,0.09018710075001243,0.36647574118606224,32.1943753021697,0,19.68983722,0.45666284193607465,376.0253053202831,9895231.130585091,3.800065914155653e-05,1.3170491229257641,3.800065914155653e-05,12.698622399999998,12.698622399999998,10000000,0.173,16974.66004604375,3,0.01,10,0.13999999999999999,0.47411020800000014,1.0,0.01550813899999992,0.5,0.5,0.5,0.00775406949999996,0.00775406949999996,0.000772019535733202,0.999959850798643,1,0.002307,21605.79849718905,0.9448773666472443,0.009449153042420597,0.0,14.3966371,13.797809922269362,0.024888273675197137,10.072946378592382
33,14,28,26.933559499999998,28.0,0.0001,109.22476856008015,17.14315386810968,245.13298493461917,0.0006534792219457458,451.30287154999996,9360680.079177666,551138.6683244043,0.09963625379243303,0.3913640148612594,32.1943753021697,0,34.08647432,0.4910002686536924,387.04312906552275,9912205.790631136,3.9047124044917425e-05,1.3725016224890827,3.9047124044917425e-05,12.933559499999998,12.933559499999998,10000000,0.173,14217.37366601868,3,0.01,10,0.13999999999999999,0.4553152400000002,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.9999586539521608,1,0.002307,21595.08904266288,1.0922025254757404,0.010922476856008015,0.0,14.6721724,13.430786428166739,0.02451329849346192,10.0
34,14,28,27.0007897,28.0,0.0001,123.73683503686662,17.23181599731485,241.67768520795897,0.0006925263459906633,464.23643104999996,9353291.271598497,572733.7573670672,0.11055873064844104,0.4158773133547213,32.1943753021697,0,48.75864672,0.5264360440031624,398.1353315909985,9926423.164297156,4.0108639839473196e-05,1.4289800482532748,4.0108639839473196e-05,13.000789699999999,13.000789699999999,10000000,0.173,11905.610450462636,3,0.01,10,0.13999999999999999,0.4499368240000001,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.999957435476605,1,0.002307,21578.043063577734,1.2373156823745688,0.012373683503686663,0.0,10.641365,13.443891571098792,0.0241677685207959,10.0
35,14,28,27.06698435,28.0,0.0001,138.4056686068363,17.320013062846634,238.20962586833937,0.0007326349858301365,477.23722074999995,9343607.6016697,594311.8004306449,0.1229324141521277,0.44004508187551716,32.1943753021697,0,59.40001172,0.5629774960276449,409.372647273373,9938328.77474762,4.119129649982513e-05,1.4857520556768558,4.119129649982513e-05,13.066984349999998,13.066984349999998,10000000,0.173,9968.808912953065,3,0.01,10,0.13999999999999999,0.4446412520000001,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.9999561887945625,1,0.002307,21555.702837052002,1.3839960488765524,0.013840566860683629,0.0,13.0229806,13.475816171382899,0.023820962586833937,10.0
36,14,28,26.9992459,28.0,0.0001,153.25164026023506,17.229769771585786,234.70998873436963,0.0007738262823299616,490.30420509999993,9332009.323749553,615867.503267697,0.13677298101281132,0.4638660444623511,32.1943753021697,0,72.42299232,0.6006390254751623,420.7566433222496,9948297.58366057,4.229433627049063e-05,1.542813122707423,4.229433627049063e-05,12.999245899999998,12.999245899999998,10000000,0.173,8347.032562180773,3,0.01,10,0.13999999999999999,0.4500603280000001,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.9999549145678353,1,0.002307,21528.945609890223,1.53244730843804,0.015325164026023507,0.0,9.35726947,12.952180007897894,0.023470998873436965,10.0
37,14,28,27.2138453,28.0,0.0001,167.72094241254499,17.51894961821477,231.7343377275983,0.0008161206186004523,503.30345099999994,9318815.878254535,637396.4488775872,0.15209814503883484,0.48733704333578803,32.1943753021697,0,81.78026179000001,0.6394351883746229,432.2890906306876,9956644.616222754,4.341714576478324e-05,1.5995783886462878,4.341714576478324e-05,13.2138453,13.2138453,10000000,0.173,6989.560510396092,3,0.01,10,0.13999999999999999,0.4328923760000001,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9999536133084056,1,0.002307,21498.508331133213,1.6771316239291536,0.0167720942412545,0.0,0.0,0.0,0.023173433772759832,10.0
38,14,28,27.043849,28.0,0.0001,169.38130194223288,17.289085315538543,241.71116429382553,0.0008595377643652354,516.5172962999999,9304295.253302174,658894.9572087204,0.16887023928008935,0.5105104771085479,32.1943753021697,0,81.78026179000001,0.6793807163886373,443.96622225461675,9963634.17673315,4.45586634735503e-05,1.657280769868995,4.45586634735503e-05,13.043849000000002,13.043849000000002,10000000,0.173,5853.59957271239,3,0.01,10,0.13999999999999999,0.44649207999999985,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9999522860112702,1,0.002307,21465.009249368115,1.6937322008470097,0.01693813019422329,0.0,0.0,12.172392127402361,0.024171116429382553,10.0
39,14,28,26.765741050000003,28.0,0.0001,183.23048814028803,16.925768253914967,239.5146010499938,0.0009040964278387857,529.5611452999999,9288672.149893317,680359.9664580885,0.18580836947431265,0.5346815935379304,32.1943753021697,0,81.78026179000001,0.7204899630122431,455.6599544554638,9969487.77630586,4.570545294597935e-05,1.7142408091703052,4.570545294597935e-05,12.765741050000003,12.765741050000003,10000000,0.173,4903.132134541997,3,0.01,10,0.13999999999999999,0.4687407159999998,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9999509469603839,1,0.002307,21428.966749803883,1.8322150012789442,0.018323048814028804,0.0,0.0,25.078938677880068,0.023951460104999378,10.0
