ID,latitude,longitude,DOY,maximum_temperature,minimum_temperature,wind_speed,precipitation,precipitation_severity,Crop,Area,Field
COORD:-10.223111/-48.546598DOY:46,-10.223111,-48.546598,46,28.6560949,21.197711,1.21929269,12.5263716,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:47,-10.223111,-48.546598,47,28.5594187,21.1057082,1.31362779,17.0750201,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:48,-10.223111,-48.546598,48,28.8163246,21.2398469,1.23948107,11.847123,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:49,-10.223111,-48.546598,49,28.5746014,21.1508609,1.23776709,12.909998,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:50,-10.223111,-48.546598,50,28.9263076,21.075814,1.16689866,18.9435431,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:51,-10.223111,-48.546598,51,28.6005134,21.2736141,1.26060013,16.4059579,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:52,-10.223111,-48.546598,52,29.0959922,21.1890036,1.25810155,11.9797141,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:53,-10.223111,-48.546598,53,29.2838509,21.1616966,1.33744774,11.7555789,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:54,-10.223111,-48.546598,54,29.9276947,21.2602043,1.31247079,9.24651152,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:55,-10.223111,-48.546598,55,29.6001291,21.1956325,1.27433401,11.9629895,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:56,-10.223111,-48.546598,56,29.684018,21.1281052,1.1889194,9.88970053,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:57,-10.223111,-48.546598,57,29.3616667,21.6077818,1.27071207,16.1009035,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:58,-10.223111,-48.546598,58,29.5800086,21.2510135,1.16848828,9.11301406,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:59,-10.223111,-48.546598,59,29.4079983,21.4747575,1.12887706,16.4288276,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:60,-10.223111,-48.546598,60,29.3795771,21.3569048,1.11462165,10.9385636,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:61,-10.223111,-48.546598,61,29.1242055,21.3533834,1.21600184,10.7145406,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:62,-10.223111,-48.546598,62,29.3468814,21.2307323,1.24537321,11.052894,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:63,-10.223111,-48.546598,63,28.8127847,21.2340949,1.22651893,10.2669369,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:64,-10.223111,-48.546598,64,29.1262821,21.1048103,1.23859892,10.8844116,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:65,-10.223111,-48.546598,65,29.0457944,21.2803462,1.14875891,12.1522567,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:66,-10.223111,-48.546598,66,28.9109175,21.3549865,1.14083449,12.7227219,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:67,-10.223111,-48.546598,67,29.2837058,21.4808719,1.21779568,10.5961868,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:68,-10.223111,-48.546598,68,29.5335207,21.1374714,1.18742619,9.39605241,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:69,-10.223111,-48.546598,69,29.1906744,21.2317239,1.17502936,12.1854735,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:70,-10.223111,-48.546598,70,29.1608699,21.1242416,1.19997492,14.7824087,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:71,-10.223111,-48.546598,71,28.7726713,21.3393918,1.18178269,15.7259487,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:72,-10.223111,-48.546598,72,28.6750948,21.412467,1.2141863,17.3858487,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:73,-10.223111,-48.546598,73,28.4758858,21.685127,1.206047,17.8957552,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:74,-10.223111,-48.546598,74,28.8687984,21.2191736,1.17453319,11.5566254,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:75,-10.223111,-48.546598,75,28.9455478,21.1838075,1.10323168,10.5193852,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:76,-10.223111,-48.546598,76,28.8201691,21.1263281,1.10182256,14.322236,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:77,-10.223111,-48.546598,77,28.4733733,21.1692415,1.13182268,13.2337888,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:78,-10.223111,-48.546598,78,28.9102047,21.2129923,1.10453104,12.7268686,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:79,-10.223111,-48.546598,79,28.5998022,21.3001888,1.189389,16.7756626,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:80,-10.223111,-48.546598,80,28.4250651,21.046678,1.14503911,17.4043364,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:81,-10.223111,-48.546598,81,28.6177434,21.2645307,1.10262656,14.3750051,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:82,-10.223111,-48.546598,82,28.6835919,21.2672328,1.14124314,10.8598771,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:83,-10.223111,-48.546598,83,28.4421235,21.1525004,1.17636898,12.9354366,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:84,-10.223111,-48.546598,84,28.8927313,21.3318193,1.11580514,14.7413079,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:85,-10.223111,-48.546598,85,28.8457237,21.3099243,1.14253229,12.4558833,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:86,-10.223111,-48.546598,86,28.644739,21.271376,1.12340078,12.8784094,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:87,-10.223111,-48.546598,87,28.9865652,21.3641923,1.15182593,10.5953861,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:88,-10.223111,-48.546598,88,28.7818155,21.1999341,1.30063897,11.352464,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:89,-10.223111,-48.546598,89,29.1283977,21.1470309,1.16319606,9.27500029,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:90,-10.223111,-48.546598,90,29.113416,21.2401855,1.13453403,13.4613126,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:91,-10.223111,-48.546598,91,29.3837484,21.1940412,1.12173789,15.948831,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:92,-10.223111,-48.546598,92,28.9464509,21.2289217,1.19016552,13.7459858,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:93,-10.223111,-48.546598,93,28.5685803,21.0838103,1.11750212,10.5581024,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:94,-10.223111,-48.546598,94,29.1469068,21.1262801,1.08468992,9.82501811,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:95,-10.223111,-48.546598,95,29.117362,21.0685152,1.20535213,10.887488,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:96,-10.223111,-48.546598,96,29.1849724,21.0025435,1.19512514,11.4165609,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:97,-10.223111,-48.546598,97,29.4591033,21.0301747,1.22973382,8.81348256,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:98,-10.223111,-48.546598,98,29.2170156,21.1565043,1.26504465,7.96147566,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:99,-10.223111,-48.546598,99,29.0293949,21.1082004,1.20845115,8.43346171,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:100,-10.223111,-48.546598,100,28.8798714,21.0984716,1.16355722,11.0899597,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:101,-10.223111,-48.546598,101,29.1122312,20.9673525,1.17611789,11.6458392,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:102,-10.223111,-48.546598,102,29.3982552,20.9725248,1.27689312,8.87390037,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:103,-10.223111,-48.546598,103,29.6489257,21.1004101,1.25243761,10.4149536,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:104,-10.223111,-48.546598,104,29.3702435,21.0325823,1.23039291,7.92900788,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:105,-10.223111,-48.546598,105,29.6775752,20.7458202,1.22474367,8.66159144,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:106,-10.223111,-48.546598,106,28.9292651,20.9460799,1.21818739,8.50674732,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:107,-10.223111,-48.546598,107,29.3771116,20.6740747,1.21381421,7.35899352,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:108,-10.223111,-48.546598,108,29.4419302,21.1068076,1.22139929,7.88144638,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:109,-10.223111,-48.546598,109,29.4923515,20.9606252,1.31752868,7.39037128,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:110,-10.223111,-48.546598,110,29.5312011,21.0334006,1.32815462,7.96197606,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:111,-10.223111,-48.546598,111,29.5588691,20.9997244,1.37722411,6.5243376,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:112,-10.223111,-48.546598,112,29.8435103,20.879667,1.34227761,6.09905888,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:113,-10.223111,-48.546598,113,29.9348618,20.8725265,1.34824986,6.27409527,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:114,-10.223111,-48.546598,114,29.8937244,20.9409914,1.30332995,5.10948675,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:115,-10.223111,-48.546598,115,29.9992609,20.8376901,1.25204113,7.85131389,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:116,-10.223111,-48.546598,116,29.6281003,20.9913536,1.25016565,6.1773993,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:117,-10.223111,-48.546598,117,29.4552839,20.9614991,1.27414448,6.17772597,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:118,-10.223111,-48.546598,118,29.6865224,20.8868903,1.22876599,5.96045487,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:119,-10.223111,-48.546598,119,29.746249,20.9360931,1.37862616,8.35285641,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:120,-10.223111,-48.546598,120,29.7772931,20.5326535,1.48774793,6.82524376,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:121,-10.223111,-48.546598,121,30.2599767,20.5623893,1.36656936,7.96886693,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:122,-10.223111,-48.546598,122,30.0706719,20.8075962,1.32680336,8.47703826,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:123,-10.223111,-48.546598,123,30.0031174,20.7024731,1.33303364,5.47447769,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:124,-10.223111,-48.546598,124,29.8290835,20.9866976,1.3734827,6.51286152,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:125,-10.223111,-48.546598,125,29.9380469,20.7701286,1.4723744,4.74677647,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:126,-10.223111,-48.546598,126,30.3158592,20.5181754,1.4659735,3.844089,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:127,-10.223111,-48.546598,127,30.7054448,20.5224666,1.46575825,3.1474111,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:128,-10.223111,-48.546598,128,30.7700915,20.616097,1.40679645,3.08378924,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:129,-10.223111,-48.546598,129,30.60631,20.7557558,1.45035727,3.64094459,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:130,-10.223111,-48.546598,130,30.6147281,20.7711047,1.42582519,4.31670507,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:131,-10.223111,-48.546598,131,30.6620698,20.5895488,1.47492543,3.23624888,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:132,-10.223111,-48.546598,132,30.9230901,20.2624084,1.50453014,2.17429835,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:133,-10.223111,-48.546598,133,31.2758845,20.4716159,1.4797681,1.75205097,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:134,-10.223111,-48.546598,134,31.0824557,20.6463998,1.48438758,2.53660625,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:135,-10.223111,-48.546598,135,30.9903647,20.5381328,1.57147947,3.17031961,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:136,-10.223111,-48.546598,136,31.3564286,20.4644231,1.543424,1.94709949,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:137,-10.223111,-48.546598,137,31.1018591,20.6415769,1.51929032,1.61905373,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:138,-10.223111,-48.546598,138,31.0200965,20.6375368,1.59458575,1.90978543,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:139,-10.223111,-48.546598,139,31.5272657,20.6386092,1.59823761,1.69626692,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:140,-10.223111,-48.546598,140,31.2301285,20.3550999,1.52968065,3.73578778,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:141,-10.223111,-48.546598,141,31.4829246,20.4872625,1.51308153,1.68656138,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:142,-10.223111,-48.546598,142,31.0401982,20.6364394,1.56858293,1.38921871,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:143,-10.223111,-48.546598,143,31.408179,20.2171089,1.58044637,1.72022094,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:144,-10.223111,-48.546598,144,31.3029489,20.377531,1.62853445,2.46025727,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:145,-10.223111,-48.546598,145,31.2899416,20.4945308,1.57448477,4.27537271,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:146,-10.223111,-48.546598,146,31.4337573,20.2128946,1.50775673,1.41174805,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:147,-10.223111,-48.546598,147,31.0944958,20.5029297,1.56856806,1.62256328,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:148,-10.223111,-48.546598,148,31.6091049,20.5360421,1.62071143,0.84495186,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:149,-10.223111,-48.546598,149,31.5755674,20.6334238,1.60031668,0.74311124,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:150,-10.223111,-48.546598,150,31.7158295,20.2181769,1.68712649,0.7439782,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:151,-10.223111,-48.546598,151,31.8197096,20.2244067,1.72260057,0.63227504,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:152,-10.223111,-48.546598,152,31.7660725,20.3391853,1.74245867,0.30339147,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:153,-10.223111,-48.546598,153,31.8064393,20.5172483,1.75208599,0.59128476,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:154,-10.223111,-48.546598,154,31.926481,20.3171729,1.69982363,0.62338325,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:155,-10.223111,-48.546598,155,32.0465645,20.1854593,1.76070384,0.5166075,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:156,-10.223111,-48.546598,156,31.5429206,20.1853876,1.75756832,0.68951399,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:157,-10.223111,-48.546598,157,31.6577743,20.1483022,1.71594356,0.81483718,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:158,-10.223111,-48.546598,158,31.7911472,20.0796111,1.81469133,0.56703276,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:159,-10.223111,-48.546598,159,31.9415227,20.0068011,1.86143933,0.38541947,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:160,-10.223111,-48.546598,160,31.6133284,20.1603454,1.99079537,0.3264937,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:161,-10.223111,-48.546598,161,31.8310736,19.7452761,2.03807705,0.45990646,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:162,-10.223111,-48.546598,162,31.7614065,19.9083183,1.98651779,0.25694584,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:163,-10.223111,-48.546598,163,31.8737646,20.2051849,1.92477932,0.14272346,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:164,-10.223111,-48.546598,164,31.8034001,19.5968508,1.95405819,0.40997451,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:165,-10.223111,-48.546598,165,31.8041979,19.6757864,1.96320848,0.12178265,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:166,-10.223111,-48.546598,166,31.468658,19.8478096,1.95285674,0.10878532,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:167,-10.223111,-48.546598,167,31.5584323,19.8257625,1.83407764,0.01237704,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:168,-10.223111,-48.546598,168,32.037537,19.6061479,1.89245681,0.00395662,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:169,-10.223111,-48.546598,169,31.9494669,19.9185386,1.86808716,0.13742506,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:170,-10.223111,-48.546598,170,32.1642675,19.7409982,1.96425022,0.13311735,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:171,-10.223111,-48.546598,171,31.8996649,20.0753728,1.91930414,0.10989819,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:172,-10.223111,-48.546598,172,32.0862614,19.7542941,1.91813581,0.01567505,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:173,-10.223111,-48.546598,173,32.5153875,19.7547575,1.9254812,0.03459425,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:174,-10.223111,-48.546598,174,32.1881097,19.6695976,1.95024667,0.11158416,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:175,-10.223111,-48.546598,175,32.2883011,19.5708513,1.94092486,0.09144509,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:176,-10.223111,-48.546598,176,31.5138926,19.6229516,2.0160795,0.10842305,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:177,-10.223111,-48.546598,177,32.1130989,19.1718436,2.03340083,0.0939942,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:178,-10.223111,-48.546598,178,32.3036521,19.3771265,1.97659764,0.20724675,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:179,-10.223111,-48.546598,179,32.351438,19.6473824,2.04706104,0.29116115,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:180,-10.223111,-48.546598,180,32.5944406,19.7971682,2.07370332,0.12049262,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:181,-10.223111,-48.546598,181,32.4462722,19.7324257,2.16607288,0.07593407,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:182,-10.223111,-48.546598,182,32.4300548,19.3119261,2.05361617,0.00686951,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:183,-10.223111,-48.546598,183,32.6208105,19.1838414,2.08600934,0.02953531,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:184,-10.223111,-48.546598,184,32.4199445,19.7249474,2.08296356,0.17332899,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:185,-10.223111,-48.546598,185,32.5542815,19.7204416,2.17912368,0.03849124,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:186,-10.223111,-48.546598,186,32.4676367,19.6515023,2.20820266,0.04732937,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:187,-10.223111,-48.546598,187,32.4020093,19.2555188,2.15482629,0.20828218,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:188,-10.223111,-48.546598,188,32.3648494,19.2879036,2.07309242,0.2262647,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:189,-10.223111,-48.546598,189,32.748189,19.5042758,2.06377375,0.11871435,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:190,-10.223111,-48.546598,190,33.070538,19.4454646,1.99758974,0.10686388,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:191,-10.223111,-48.546598,191,32.9498986,19.4578742,2.15550817,0.01366279,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:192,-10.223111,-48.546598,192,32.7234232,19.8139744,2.10268048,0.03008414,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:193,-10.223111,-48.546598,193,33.0026962,19.6168314,2.05583829,0.03330515,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:194,-10.223111,-48.546598,194,33.0101387,19.6377779,2.11662093,0.02884232,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:195,-10.223111,-48.546598,195,33.0511979,19.5657008,2.14102035,0.03588851,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:196,-10.223111,-48.546598,196,32.8409332,20.0706225,2.23687173,0.09945085,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:197,-10.223111,-48.546598,197,33.0613606,19.8737381,2.27348572,0.0107882,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:198,-10.223111,-48.546598,198,33.1348521,19.6831441,2.27870873,0.02241985,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:199,-10.223111,-48.546598,199,33.0097987,20.1330929,2.24907142,0.01728097,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:200,-10.223111,-48.546598,200,33.5710362,19.6835572,2.10997151,0.0503659,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:201,-10.223111,-48.546598,201,33.6653434,19.4220439,2.05507594,0.00182516,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:202,-10.223111,-48.546598,202,33.950682,19.8708997,2.08710013,0.02259817,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:203,-10.223111,-48.546598,203,33.4461027,20.0329345,2.23308694,0,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:204,-10.223111,-48.546598,204,33.8941542,19.5963439,2.12021465,0.00181809,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:205,-10.223111,-48.546598,205,33.5077354,20.2695252,2.24973192,0.05090592,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:206,-10.223111,-48.546598,206,33.5842258,20.0275848,2.30058026,0.08046344,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:207,-10.223111,-48.546598,207,33.7502056,20.2382998,2.32888314,0.01340626,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:208,-10.223111,-48.546598,208,33.2734672,19.5864359,2.2835872,0.36954332,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:209,-10.223111,-48.546598,209,34.048185,19.1998662,2.28937115,0.02107288,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:210,-10.223111,-48.546598,210,34.0779347,20.0736105,2.37939579,0.14847964,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:211,-10.223111,-48.546598,211,33.7611797,20.1182494,2.42333449,0.0543846,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:212,-10.223111,-48.546598,212,33.9024123,19.6121867,2.39384068,0.05609331,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:213,-10.223111,-48.546598,213,34.1178552,20.0681317,2.25953844,0.03072358,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:214,-10.223111,-48.546598,214,34.4339578,20.4537179,2.31548767,0.02749043,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:215,-10.223111,-48.546598,215,34.2498811,20.5377297,2.37227409,0.11872183,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:216,-10.223111,-48.546598,216,34.1632079,20.2085849,2.28353712,0.01792788,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:217,-10.223111,-48.546598,217,34.7832975,20.0255877,2.23530303,0.01922503,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:218,-10.223111,-48.546598,218,34.4993232,19.9445888,2.34602912,0.00448756,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:219,-10.223111,-48.546598,219,34.9265068,20.08329,2.35047642,0.00245566,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:220,-10.223111,-48.546598,220,34.7752068,20.3201506,2.35706785,0.00096384,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:221,-10.223111,-48.546598,221,35.4471208,20.231836,2.20279524,0.0005718,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:222,-10.223111,-48.546598,222,36.0402353,20.0920146,2.10864244,0,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:223,-10.223111,-48.546598,223,36.0091964,20.4223223,2.10880833,0,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:224,-10.223111,-48.546598,224,35.9506184,20.6568441,2.27860455,0.0000848,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:225,-10.223111,-48.546598,225,35.5562562,21.0437414,2.24910859,0.00186343,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:226,-10.223111,-48.546598,226,35.7726484,20.9005748,2.24436898,0.03520784,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:227,-10.223111,-48.546598,227,35.8358895,20.7420305,2.34148953,0.04525143,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:228,-10.223111,-48.546598,228,35.8672273,20.8822085,2.42444772,0.00642056,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:229,-10.223111,-48.546598,229,35.7360958,21.1945548,2.43300145,0.02957982,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:230,-10.223111,-48.546598,230,35.9364476,20.901105,2.40305018,0.02863274,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:231,-10.223111,-48.546598,231,36.1248036,21.0462786,2.37713382,0.11438671,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:232,-10.223111,-48.546598,232,35.4169813,21.4883512,2.55038127,0.01068626,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:233,-10.223111,-48.546598,233,36.1031594,20.8104283,2.38874656,0.10690543,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:234,-10.223111,-48.546598,234,36.2069482,21.2695041,2.48537541,0.02992272,0,Corn,Breeding,SD01
