ID,latitude,longitude,DOY,maximum_temperature,minimum_temperature,wind_speed,precipitation,precipitation_severity,Crop,Area,Field
COORD:36.2363/59.6311DOY:230,36.2363,59.6311,230,36.5,20.3,2.25,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:231,36.2363,59.6311,231,37.4,20.2,2.38,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:232,36.2363,59.6311,232,31.3,22.4,3.75,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:233,36.2363,59.6311,233,30.4,20.3,3.62,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:234,36.2363,59.6311,234,30.2,18.9,3.5,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:235,36.2363,59.6311,235,31.8,14,1.88,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:236,36.2363,59.6311,236,32.6,16.9,2.88,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:237,36.2363,59.6311,237,32.1,17.9,2.62,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:238,36.2363,59.6311,238,30.3,19.4,2.88,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:239,36.2363,59.6311,239,31.7,14.6,2.71,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:240,36.2363,59.6311,240,32.4,16.7,2.62,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:241,36.2363,59.6311,241,31.6,18.4,3,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:242,36.2363,59.6311,242,29.9,18.5,3,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:243,36.2363,59.6311,243,30,14.2,2.75,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:244,36.2363,59.6311,244,28.3,13.8,2.62,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:245,36.2363,59.6311,245,27.2,14,3.12,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:246,36.2363,59.6311,246,27.4,12.1,2.62,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:247,36.2363,59.6311,247,28.1,9,2.5,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:248,36.2363,59.6311,248,28.6,10.9,1.75,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:249,36.2363,59.6311,249,29.9,12.2,2.5,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:250,36.2363,59.6311,250,34.8,14.2,1.88,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:251,36.2363,59.6311,251,36.9,16.5,1.88,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:252,36.2363,59.6311,252,37,18.1,3,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:253,36.2363,59.6311,253,34.1,18.5,1.88,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:254,36.2363,59.6311,254,39.2,18.5,2.12,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:255,36.2363,59.6311,255,37.3,20.4,2.88,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:256,36.2363,59.6311,256,31.4,20.2,2.62,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:257,36.2363,59.6311,257,28.8,21,3.5,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:258,36.2363,59.6311,258,29.6,13.7,2.38,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:259,36.2363,59.6311,259,31.7,13.1,2,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:260,36.2363,59.6311,260,34.5,12.6,1.88,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:261,36.2363,59.6311,261,32,14.9,1.12,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:262,36.2363,59.6311,262,29.3,17,2.75,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:263,36.2363,59.6311,263,25.5,16.9,3.12,0.1,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:264,36.2363,59.6311,264,25.8,13.8,2.75,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:265,36.2363,59.6311,265,27.8,12.4,1.88,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:266,36.2363,59.6311,266,27.8,12.2,1.62,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:267,36.2363,59.6311,267,29.4,13.6,2.88,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:268,36.2363,59.6311,268,27.4,15.1,2.25,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:269,36.2363,59.6311,269,28.8,13.2,2.25,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:270,36.2363,59.6311,270,28.3,13.8,1.38,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:271,36.2363,59.6311,271,27.1,13.4,2.5,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:272,36.2363,59.6311,272,27.3,11,2.25,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:273,36.2363,59.6311,273,28.8,10.9,1.12,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:274,36.2363,59.6311,274,28.9,11.8,2.12,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:275,36.2363,59.6311,275,28.8,13.2,1.62,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:276,36.2363,59.6311,276,27.9,13.9,2,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:277,36.2363,59.6311,277,28.8,14.1,1.62,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:278,36.2363,59.6311,278,30,12.6,1.88,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:279,36.2363,59.6311,279,24.9,14.8,3.25,0.6,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:280,36.2363,59.6311,280,9,7.2,2.75,6.3,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:281,36.2363,59.6311,281,16.1,3.9,1.62,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:282,36.2363,59.6311,282,18.9,2.6,1.88,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:283,36.2363,59.6311,283,19.4,4,1.25,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:284,36.2363,59.6311,284,22.6,5,1.25,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:285,36.2363,59.6311,285,24.5,6.6,3.25,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:286,36.2363,59.6311,286,19.6,9.7,3.25,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:287,36.2363,59.6311,287,19.6,4,1.62,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:288,36.2363,59.6311,288,20.5,7.2,4,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:289,36.2363,59.6311,289,18.6,8.6,3.5,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:290,36.2363,59.6311,290,16,3.8,1.5,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:291,36.2363,59.6311,291,19.7,3.4,1.88,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:292,36.2363,59.6311,292,20.4,4.9,1.38,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:293,36.2363,59.6311,293,22.8,5.7,1.12,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:294,36.2363,59.6311,294,25.9,6.1,2.12,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:295,36.2363,59.6311,295,27,12,1.25,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:296,36.2363,59.6311,296,26.8,10.1,1.62,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:297,36.2363,59.6311,297,26.4,10.1,1.75,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:298,36.2363,59.6311,298,27.8,9.4,1,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:299,36.2363,59.6311,299,30.8,12.6,1.12,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:300,36.2363,59.6311,300,30.2,14.8,3.12,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:301,36.2363,59.6311,301,8.8,8.8,7.62,26,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:302,36.2363,59.6311,302,8.7,3.6,2.62,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:303,36.2363,59.6311,303,10.6,6.3,1.75,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:304,36.2363,59.6311,304,8.7,6.6,1.5,8,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:305,36.2363,59.6311,305,14,4.2,2.12,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:306,36.2363,59.6311,306,9,4.6,3.62,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:307,36.2363,59.6311,307,9.8,0.2,2.12,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:308,36.2363,59.6311,308,11.1,-1.3,1.5,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:309,36.2363,59.6311,309,16.2,-0.5,0.5,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:310,36.2363,59.6311,310,17.5,5.7,2.38,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:311,36.2363,59.6311,311,14.1,6.8,2.5,0.2,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:312,36.2363,59.6311,312,13.3,5.6,1.88,0.1,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:313,36.2363,59.6311,313,17,4.4,1.62,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:314,36.2363,59.6311,314,15.5,4.7,2.12,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:315,36.2363,59.6311,315,15.9,6.3,1.25,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:316,36.2363,59.6311,316,13.9,7.9,2,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:317,36.2363,59.6311,317,11.6,5.6,2.75,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:318,36.2363,59.6311,318,11.4,-0.9,1,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:319,36.2363,59.6311,319,9.4,1,0.5,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:320,36.2363,59.6311,320,14.7,3.4,0.38,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:321,36.2363,59.6311,321,16.9,7.4,2,0.3,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:322,36.2363,59.6311,322,17.7,5,1.38,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:323,36.2363,59.6311,323,17.4,4.2,2.62,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:324,36.2363,59.6311,324,12.4,7,1.5,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:325,36.2363,59.6311,325,16.4,6.4,0.75,0.2,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:326,36.2363,59.6311,326,17.1,5.8,1.62,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:327,36.2363,59.6311,327,22.2,6.2,2.38,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:328,36.2363,59.6311,328,12,11.4,3.5,9.1,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:329,36.2363,59.6311,329,10.2,1,0.75,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:330,36.2363,59.6311,330,14.3,6.3,3.5,2,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:331,36.2363,59.6311,331,11.3,3,2.62,8,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:332,36.2363,59.6311,332,15.8,1,2.88,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:333,36.2363,59.6311,333,17.2,1.1,2.62,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:334,36.2363,59.6311,334,16.5,4.3,3.88,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:335,36.2363,59.6311,335,9.5,4.2,1.5,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:336,36.2363,59.6311,336,15.6,2.2,1.12,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:337,36.2363,59.6311,337,13.9,5.3,2,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:338,36.2363,59.6311,338,15.4,3.2,1.5,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:339,36.2363,59.6311,339,15.4,2.7,1.5,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:340,36.2363,59.6311,340,22.1,3.5,1.62,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:341,36.2363,59.6311,341,15.7,5.9,3.25,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:342,36.2363,59.6311,342,16.6,5.9,2.5,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:343,36.2363,59.6311,343,12.7,4.6,2.88,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:344,36.2363,59.6311,344,11.8,5.9,1.88,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:345,36.2363,59.6311,345,14.6,2.7,2.38,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:346,36.2363,59.6311,346,17.1,0.2,2.12,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:347,36.2363,59.6311,347,19.8,1.7,2.38,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:348,36.2363,59.6311,348,17.4,1.9,2.25,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:349,36.2363,59.6311,349,15.7,0,2.88,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:350,36.2363,59.6311,350,7.7,2.7,1.75,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:351,36.2363,59.6311,351,12.9,1.8,1.5,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:352,36.2363,59.6311,352,9,0.2,1.5,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:353,36.2363,59.6311,353,9.3,1.6,2.62,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:354,36.2363,59.6311,354,8.5,-0.3,1,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:355,36.2363,59.6311,355,10.2,-0.6,4.12,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:356,36.2363,59.6311,356,4.5,-1.4,3.75,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:357,36.2363,59.6311,357,10.4,-1.1,2.5,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:358,36.2363,59.6311,358,12.3,0.1,1.5,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:359,36.2363,59.6311,359,11.3,2.9,3.12,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:360,36.2363,59.6311,360,15.3,-0.6,2.25,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:361,36.2363,59.6311,361,18.1,-0.9,2.75,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:362,36.2363,59.6311,362,18.1,-0.3,2.38,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:363,36.2363,59.6311,363,12.4,5,4.62,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:364,36.2363,59.6311,364,9,1,2.88,0.3,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:365,36.2363,59.6311,365,10.2,-0.4,2.75,0,2,Soy,Mashhad,40745
COORD:36.2363/59.6311DOY:365,36.2363,59.6311,366,10.2,-0.4,2.75,0,2,Soy,Mashhad,40745
COORD:36.2167/57.6667DOY:1,36.2167,57.6667,1,18.5,2.1,3,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:2,36.2167,57.6667,2,19.1,3.6,2.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:3,36.2167,57.6667,3,10.7,5.1,2.88,1.2,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:4,36.2167,57.6667,4,11.5,3.7,2.5,0.2,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:5,36.2167,57.6667,5,14.7,2.4,2.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:6,36.2167,57.6667,6,14.5,-0.6,1.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:7,36.2167,57.6667,7,11.1,4.2,2.5,0.2,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:8,36.2167,57.6667,8,10.1,0.8,2.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:9,36.2167,57.6667,9,9.1,-2.1,2.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:10,36.2167,57.6667,10,10.7,-2.8,2,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:11,36.2167,57.6667,11,11.7,-2.3,3.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:12,36.2167,57.6667,12,14.6,1.2,2,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:13,36.2167,57.6667,13,15,-0.6,1,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:14,36.2167,57.6667,14,16.5,1.5,2.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:15,36.2167,57.6667,15,13.6,0.2,4.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:16,36.2167,57.6667,16,10.4,-1.1,2.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:17,36.2167,57.6667,17,10,-0.6,3.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:18,36.2167,57.6667,18,13.3,1.4,2.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:19,36.2167,57.6667,19,16.8,-1.2,2.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:20,36.2167,57.6667,20,19.8,5.2,3.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:21,36.2167,57.6667,21,14.1,6.9,1.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:22,36.2167,57.6667,22,13.8,0.3,1.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:23,36.2167,57.6667,23,14.8,3.8,1.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:24,36.2167,57.6667,24,15,1.5,1.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:25,36.2167,57.6667,25,17.2,3,4.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:26,36.2167,57.6667,26,17.6,4.7,5.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:27,36.2167,57.6667,27,10.6,6.6,7.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:28,36.2167,57.6667,28,1.6,0.2,8.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:29,36.2167,57.6667,29,4.2,-6.9,3.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:30,36.2167,57.6667,30,6.9,-4.1,2.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:31,36.2167,57.6667,31,7.2,-4.5,2.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:32,36.2167,57.6667,32,9.9,-2.5,2.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:33,36.2167,57.6667,33,9.7,-4.3,1.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:34,36.2167,57.6667,34,11.4,-1.6,2.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:35,36.2167,57.6667,35,11.6,-2.1,1.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:36,36.2167,57.6667,36,13.4,-0.8,2.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:37,36.2167,57.6667,37,18.4,5.7,2.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:38,36.2167,57.6667,38,18.6,5,5.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:39,36.2167,57.6667,39,13.1,2.8,4.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:40,36.2167,57.6667,40,10.9,-1.2,2.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:41,36.2167,57.6667,41,12.1,-2.1,2.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:42,36.2167,57.6667,42,13.5,-1.9,1.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:43,36.2167,57.6667,43,15,1.5,1.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:44,36.2167,57.6667,44,17.3,6.1,1.88,0.8,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:45,36.2167,57.6667,45,20.4,13.3,6.38,0.6,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:46,36.2167,57.6667,46,14.5,1.8,2.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:47,36.2167,57.6667,47,13.6,2.5,2.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:48,36.2167,57.6667,48,17.8,5.4,2.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:49,36.2167,57.6667,49,21.9,9.6,3.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:50,36.2167,57.6667,50,21.6,12.7,3.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:51,36.2167,57.6667,51,17,5.5,2.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:52,36.2167,57.6667,52,17,3.2,2.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:53,36.2167,57.6667,53,20.4,7,2.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:54,36.2167,57.6667,54,17,9.8,2.25,1,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:55,36.2167,57.6667,55,17,5.2,1.75,0.4,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:56,36.2167,57.6667,56,13.2,9.9,2.12,13,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:57,36.2167,57.6667,57,15.6,9.2,2.88,0.2,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:58,36.2167,57.6667,58,20.8,8.5,2.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:59,36.2167,57.6667,59,19.5,8,2.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:60,36.2167,57.6667,60,18.4,10,1.62,3,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:61,36.2167,57.6667,61,17.7,8.3,3.25,0.6,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:62,36.2167,57.6667,62,17.5,7.8,3,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:63,36.2167,57.6667,63,20.4,8.1,2.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:64,36.2167,57.6667,64,23.2,10,4.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:65,36.2167,57.6667,65,23.7,11,3.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:66,36.2167,57.6667,66,21.9,8.8,4.12,0.8,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:67,36.2167,57.6667,67,21.1,6.3,2.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:68,36.2167,57.6667,68,24.9,12.2,4.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:69,36.2167,57.6667,69,24.6,13,3.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:70,36.2167,57.6667,70,21.7,6.1,2.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:71,36.2167,57.6667,71,21.9,11.4,3.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:72,36.2167,57.6667,72,16.6,7.2,4.5,0.4,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:73,36.2167,57.6667,73,19,4.5,2.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:74,36.2167,57.6667,74,21.7,7.3,3.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:75,36.2167,57.6667,75,25.1,11,3.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:76,36.2167,57.6667,76,22.8,15.4,4.75,0.2,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:77,36.2167,57.6667,77,10.7,8.2,1.88,0.6,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:78,36.2167,57.6667,78,18.9,8.7,2.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:79,36.2167,57.6667,79,21.6,7.2,2.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:80,36.2167,57.6667,80,25.1,9.1,2.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:81,36.2167,57.6667,81,25.7,9.7,3.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:82,36.2167,57.6667,82,23,12,3.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:83,36.2167,57.6667,83,27.4,11.2,3.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:84,36.2167,57.6667,84,31.4,15.5,2.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:85,36.2167,57.6667,85,29.5,18,4.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:86,36.2167,57.6667,86,27.8,12.5,3.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:87,36.2167,57.6667,87,31,14,3.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:88,36.2167,57.6667,88,31.3,17.6,3.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:89,36.2167,57.6667,89,34.8,19.6,4.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:90,36.2167,57.6667,90,24.6,15.2,4.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:91,36.2167,57.6667,91,19.8,11.4,7.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:92,36.2167,57.6667,92,25.2,7.5,4.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:93,36.2167,57.6667,93,28.3,9.5,3.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:94,36.2167,57.6667,94,30,14.3,5.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:95,36.2167,57.6667,95,23.4,14.3,7,0,2,Soy,Sabzevar,40743
